station	replica	date	time	depth	mesh_size	type	med_size	n
RS1	1	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	1	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	225	2
RS1	2	9/24/2020	09:25:00 AM	1	250	0	375	14
RS1	2	9/24/2020	09:25:00 AM	1	250	0	750	428
RS1	2	9/24/2020	09:25:00 AM	1	250	0	1250	16
RS1	2	9/24/2020	09:25:00 AM	1	250	0	1750	1
RS1	2	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	2750	2
RS1	2	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	3750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	4750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	0	17500	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	125	17
RS1	2	9/24/2020	09:25:00 AM	1	250	1	225	5
RS1	2	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	1250	3
RS1	2	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	2	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	3	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	3	9/24/2020	09:25:00 AM	1	250	0	225	10
RS1	3	9/24/2020	09:25:00 AM	1	250	0	375	49
RS1	3	9/24/2020	09:25:00 AM	1	250	0	750	64
RS1	3	9/24/2020	09:25:00 AM	1	250	0	1250	1
RS1	3	9/24/2020	09:25:00 AM	1	250	0	1750	19
RS1	3	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	0	2750	10
RS1	3	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	0	3750	4
RS1	3	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	0	4750	6
RS1	3	9/24/2020	09:25:00 AM	1	250	0	17500	1
RS1	3	9/24/2020	09:25:00 AM	1	250	1	125	3
RS1	3	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	3	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	225	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	375	8
RS1	4	9/24/2020	09:25:00 AM	1	250	0	750	38
RS1	4	9/24/2020	09:25:00 AM	1	250	0	1250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	1750	29
RS1	4	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	2750	8
RS1	4	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	3750	1
RS1	4	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	4750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	0	17500	2
RS1	4	9/24/2020	09:25:00 AM	1	250	1	125	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	2750	1
RS1	4	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	4	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	225	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	375	20
RS1	5	9/24/2020	09:25:00 AM	1	250	0	750	32
RS1	5	9/24/2020	09:25:00 AM	1	250	0	1250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	1750	20
RS1	5	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	2750	8
RS1	5	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	3750	1
RS1	5	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	4750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	0	17500	4
RS1	5	9/24/2020	09:25:00 AM	1	250	1	125	4
RS1	5	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	5	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	225	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	375	25
RS1	6	9/24/2020	09:25:00 AM	1	250	0	750	18
RS1	6	9/24/2020	09:25:00 AM	1	250	0	1250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	1750	19
RS1	6	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	2750	7
RS1	6	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	3750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	0	4750	2
RS1	6	9/24/2020	09:25:00 AM	1	250	0	17500	1
RS1	6	9/24/2020	09:25:00 AM	1	250	1	125	1
RS1	6	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	2750	1
RS1	6	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	6	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	225	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	375	4
RS1	7	9/24/2020	09:25:00 AM	1	250	0	750	36
RS1	7	9/24/2020	09:25:00 AM	1	250	0	1250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	1750	16
RS1	7	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	2750	4
RS1	7	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	3750	4
RS1	7	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	4750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	0	17500	2
RS1	7	9/24/2020	09:25:00 AM	1	250	1	125	5
RS1	7	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	375	1
RS1	7	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	125	1
RS1	7	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	7	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	8	9/24/2020	09:25:00 AM	1	250	0	125	2
RS1	8	9/24/2020	09:25:00 AM	1	250	0	225	0
RS1	8	9/24/2020	09:25:00 AM	1	250	0	375	12
RS1	8	9/24/2020	09:25:00 AM	1	250	0	750	31
RS1	8	9/24/2020	09:25:00 AM	1	250	0	1250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	0	1750	22
RS1	8	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	0	2750	12
RS1	8	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	0	3750	3
RS1	8	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	0	4750	1
RS1	8	9/24/2020	09:25:00 AM	1	250	0	17500	1
RS1	8	9/24/2020	09:25:00 AM	1	250	1	125	5
RS1	8	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	375	1
RS1	8	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	125	2
RS1	8	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	8	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	125	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	225	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	375	35
RS1	9	9/24/2020	09:25:00 AM	1	250	0	750	28
RS1	9	9/24/2020	09:25:00 AM	1	250	0	1250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	1750	13
RS1	9	9/24/2020	09:25:00 AM	1	250	0	2250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	2750	7
RS1	9	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	3750	4
RS1	9	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	0	4750	1
RS1	9	9/24/2020	09:25:00 AM	1	250	0	17500	1
RS1	9	9/24/2020	09:25:00 AM	1	250	1	125	2
RS1	9	9/24/2020	09:25:00 AM	1	250	1	225	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	375	1
RS1	9	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	375	1
RS1	9	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	1250	0
