       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     19.657  44.616143     0.6295    13.3113     5.1599     19.500    28.8006    38.1877 0.0000e+00
     20.161  44.616222     0.6406    13.3114     5.1442     20.000    28.8004    38.1874 0.0000e+00
     20.665  44.617770     0.6397    13.3122     5.1469     20.500    28.8007    38.1879 0.0000e+00
     21.169  44.619704     0.6443    13.3132     5.1536     21.000    28.8009    38.1885 0.0000e+00
     21.673  44.622570     0.6437    13.3146     5.1585     21.500    28.8016    38.1897 0.0000e+00
     22.177  44.625059     0.6268    13.3158     5.1591     22.000    28.8021    38.1906 0.0000e+00
     22.681  44.627399     0.6237    13.3170     5.1428     22.500    28.8025    38.1914 0.0000e+00
     23.185  44.629413     0.6264    13.3180     5.1434     23.000    28.8027    38.1921 0.0000e+00
     23.689  44.632077     0.6189    13.3193     5.1393     23.500    28.8033    38.1931 0.0000e+00
     24.193  44.633621     0.6222    13.3197     5.1408     24.000    28.8039    38.1939 0.0000e+00
     24.698  44.632937     0.6077    13.3190     5.1445     24.500    28.8040    38.1938 0.0000e+00
     25.201  44.632364     0.6006    13.3184     5.1445     25.000    28.8040    38.1936 0.0000e+00
     25.705  44.631859     0.5925    13.3178     5.1450     25.500    28.8040    38.1935 0.0000e+00
     26.210  44.632509     0.5962    13.3179     5.1385     26.000    28.8042    38.1937 0.0000e+00
     26.714  44.633408     0.6245    13.3183     5.1479     26.500    28.8043    38.1940 0.0000e+00
     27.218  44.632664     0.5970    13.3173     5.1499     27.000    28.8046    38.1941 0.0000e+00
     27.722  44.624539     0.6166    13.3104     5.1489     27.500    28.8052    38.1929 0.0000e+00
     28.226  44.614017     0.6107    13.3008     5.1560     28.000    28.8066    38.1922 0.0000e+00
     28.730  44.613866     0.6037    13.2980     5.1586     28.500    28.8093    38.1948 0.0000e+00
     29.234  44.614514     0.5969    13.2966     5.1457     29.000    28.8109    38.1966 0.0000e+00
     29.738  44.624575     0.5969    13.3006     5.1182     29.500    28.8143    38.2020 0.0000e+00
     30.242  44.641287     0.5764    13.3092     5.1141     30.000    28.8180    38.2091 0.0000e+00
     30.746  44.644845     0.5362    13.3121     5.1267     30.500    28.8176    38.2094 0.0000e+00
