       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     13.104  44.425140     0.5289    13.2041     5.2352     13.000    28.7665    38.1149 0.0000e+00
     13.608  44.424569     0.5230    13.2039     5.2386     13.500    28.7660    38.1143 0.0000e+00
     14.113  44.424690     0.5132    13.2038     5.2366     14.000    28.7661    38.1143 0.0000e+00
     14.617  44.425677     0.5059    13.2044     5.2329     14.500    28.7661    38.1145 0.0000e+00
     15.121  44.425893     0.5288    13.2044     5.2377     15.000    28.7661    38.1144 0.0000e+00
     15.624  44.424644     0.5069    13.2033     5.2375     15.500    28.7660    38.1141 0.0000e+00
     16.128  44.424720     0.5068    13.2032     5.2340     16.000    28.7661    38.1140 0.0000e+00
     16.632  44.425306     0.5114    13.2034     5.2375     16.500    28.7661    38.1141 0.0000e+00
     17.137  44.425556     0.5199    13.2034     5.2385     17.000    28.7662    38.1142 0.0000e+00
     17.641  44.424867     0.5241    13.2027     5.2382     17.500    28.7662    38.1140 0.0000e+00
     18.145  44.424291     0.4807    13.2020     5.2395     18.000    28.7662    38.1138 0.0000e+00
     18.649  44.424546     0.4941    13.2020     5.2286     18.500    28.7663    38.1139 0.0000e+00
     19.153  44.425731     0.5128    13.2026     5.2314     19.000    28.7664    38.1142 0.0000e+00
     19.657  44.426386     0.4909    13.2031     5.2411     19.500    28.7663    38.1141 0.0000e+00
     20.161  44.426670     0.5014    13.2033     5.2396     20.000    28.7661    38.1140 0.0000e+00
     20.665  44.427134     0.5065    13.2035     5.2366     20.500    28.7661    38.1140 0.0000e+00
     21.169  44.427505     0.4880    13.2036     5.2307     21.000    28.7661    38.1140 0.0000e+00
     21.673  44.428140     0.5028    13.2039     5.2324     21.500    28.7662    38.1141 0.0000e+00
     22.177  44.428089     0.4864    13.2037     5.2276     22.000    28.7662    38.1141 0.0000e+00
     22.681  44.428560     0.5054    13.2038     5.2222     22.500    28.7662    38.1141 0.0000e+00
     23.185  44.430705     0.4995    13.2054     5.2346     23.000    28.7660    38.1143 0.0000e+00
     23.689  44.432962     0.5098    13.2071     5.2359     23.500    28.7658    38.1145 0.0000e+00
     24.193  44.434751     0.5183    13.2083     5.2290     24.000    28.7658    38.1148 0.0000e+00
     24.698  44.434963     0.4886    13.2083     5.2346     24.500    28.7659    38.1148 0.0000e+00
     25.202  44.434638     0.4740    13.2078     5.2395     25.000    28.7659    38.1147 0.0000e+00
     25.705  44.434456     0.4777    13.2075     5.2325     25.500    28.7659    38.1147 0.0000e+00
     26.209  44.435869     0.4764    13.2084     5.2321     26.000    28.7660    38.1149 0.0000e+00
     26.714  44.437023     0.4973    13.2091     5.2325     26.500    28.7660    38.1151 0.0000e+00
     27.218  44.437303     0.4895    13.2092     5.2256     27.000    28.7659    38.1150 0.0000e+00
     27.722  44.437912     0.4717    13.2095     5.2320     27.500    28.7659    38.1150 0.0000e+00
     28.226  44.438268     0.4821    13.2097     5.2268     28.000    28.7658    38.1150 0.0000e+00
     28.730  44.437992     0.5027    13.2094     5.2216     28.500    28.7658    38.1148 0.0000e+00
     29.234  44.437078     0.5003    13.2086     5.2291     29.000    28.7657    38.1145 0.0000e+00
     29.738  44.436997     0.4701    13.2083     5.2319     29.500    28.7657    38.1144 0.0000e+00
     30.242  44.437111     0.4822    13.2082     5.2395     30.000    28.7658    38.1144 0.0000e+00
     30.746  44.437491     0.4899    13.2082     5.2335     30.500    28.7659    38.1146 0.0000e+00
     31.250  44.437048     0.4840    13.2077     5.2306     31.000    28.7658    38.1144 0.0000e+00
     31.754  44.437329     0.4857    13.2077     5.2283     31.500    28.7659    38.1144 0.0000e+00
     32.258  44.437890     0.4787    13.2079     5.2275     32.000    28.7660    38.1145 0.0000e+00
     32.763  44.437004     0.4914    13.2072     5.2330     32.500    28.7659    38.1142 0.0000e+00
     33.266  44.437308     0.4736    13.2071     5.2294     33.000    28.7661    38.1144 0.0000e+00
     33.770  44.437519     0.4844    13.2070     5.2376     33.500    28.7661    38.1144 0.0000e+00
     34.275  44.436774     0.4847    13.2061     5.2374     34.000    28.7662    38.1143 0.0000e+00
     34.779  44.436488     0.4942    13.2057     5.2384     34.500    28.7663    38.1142 0.0000e+00
     35.283  44.436632     0.4854    13.2057     5.2314     35.000    28.7662    38.1142 0.0000e+00
     35.787  44.436674     0.4852    13.2056     5.2283     35.500    28.7662    38.1141 0.0000e+00
     36.291  44.436971     0.4753    13.2056     5.2335     36.000    28.7663    38.1142 0.0000e+00
     36.795  44.437094     0.4759    13.2056     5.2427     36.500    28.7662    38.1140 0.0000e+00
     37.299  44.438738     0.4851    13.2068     5.2314     37.000    28.7661    38.1142 0.0000e+00
     37.804  44.442759     0.4695    13.2096     5.2273     37.500    28.7661    38.1150 0.0000e+00
     38.308  44.442082     0.4703    13.2090     5.2329     38.000    28.7660    38.1147 0.0000e+00
     38.812  44.441184     0.4596    13.2082     5.2300     38.500    28.7660    38.1144 0.0000e+00
     39.315  44.445002     0.4525    13.2110     5.2250     39.000    28.7659    38.1151 0.0000e+00
     39.819  44.449626     0.4609    13.2145     5.2321     39.500    28.7658    38.1157 0.0000e+00
     40.324  44.452191     0.4555    13.2165     5.2299     40.000    28.7655    38.1160 0.0000e+00
     40.828  44.453015     0.4412    13.2170     5.2297     40.500    28.7654    38.1160 0.0000e+00
     41.332  44.453676     0.4302    13.2174     5.2213     41.000    28.7654    38.1160 0.0000e+00
     41.836  44.453863     0.4364    13.2174     5.2228     41.500    28.7654    38.1160 0.0000e+00
     42.340  44.453969     0.4300    13.2174     5.2317     42.000    28.7653    38.1159 0.0000e+00
     42.844  44.453997     0.4272    13.2172     5.2344     42.500    28.7653    38.1158 0.0000e+00
     43.348  44.454372     0.4393    13.2172     5.2381     43.000    28.7655    38.1160 0.0000e+00
     43.852  44.454503     0.4290    13.2171     5.2328     43.500    28.7655    38.1159 0.0000e+00
     44.357  44.454954     0.4282    13.2174     5.2241     44.000    28.7654    38.1159 0.0000e+00
     44.860  44.455488     0.4199    13.2175     5.2251     44.500    28.7655    38.1160 0.0000e+00
     45.365  44.455707     0.4399    13.2175     5.2357     45.000    28.7655    38.1161 0.0000e+00
     45.869  44.455514     0.4159    13.2173     5.2403     45.500    28.7655    38.1159 0.0000e+00
     46.373  44.456243     0.4110    13.2175     5.2289     46.000    28.7655    38.1160 0.0000e+00
     46.877  44.456353     0.4481    13.2175     5.2242     46.500    28.7655    38.1159 0.0000e+00
     47.381  44.456442     0.4248    13.2175     5.2337     47.000    28.7654    38.1158 0.0000e+00
     47.885  44.457123     0.4167    13.2178     5.2304     47.500    28.7654    38.1159 0.0000e+00
     48.390  44.457225     0.4049    13.2178     5.2157     48.000    28.7654    38.1159 0.0000e+00
     48.894  44.457310     0.4251    13.2176     5.2076     48.500    28.7655    38.1159 0.0000e+00
     49.398  44.457109     0.4141    13.2173     5.2236     49.000    28.7655    38.1158 0.0000e+00
     49.902  44.456960     0.4140    13.2171     5.2324     49.500    28.7654    38.1156 0.0000e+00
     50.406  44.456917     0.4168    13.2168     5.2302     50.000    28.7654    38.1156 0.0000e+00
     50.910  44.457682     0.4155    13.2171     5.2370     50.500    28.7656    38.1158 0.0000e+00
     51.414  44.458079     0.4287    13.2173     5.2339     51.000    28.7655    38.1157 0.0000e+00
     51.918  44.458496     0.4087    13.2175     5.2271     51.500    28.7655    38.1157 0.0000e+00
     52.423  44.458786     0.3967    13.2176     5.2242     52.000    28.7655    38.1157 0.0000e+00
     52.927  44.459200     0.4113    13.2177     5.2311     52.500    28.7655    38.1157 0.0000e+00
     53.431  44.459064     0.4160    13.2175     5.2301     53.000    28.7654    38.1156 0.0000e+00
     53.935  44.459150     0.3983    13.2173     5.2262     53.500    28.7655    38.1156 0.0000e+00
     54.439  44.459306     0.4076    13.2171     5.2379     54.000    28.7657    38.1158 0.0000e+00
     54.943  44.459667     0.4106    13.2171     5.2382     54.500    28.7657    38.1158 0.0000e+00
     55.447  44.460103     0.4273    13.2173     5.2252     55.000    28.7657    38.1158 0.0000e+00
     55.951  44.460525     0.4186    13.2176     5.2261     55.500    28.7656    38.1158 0.0000e+00
     56.456  44.460848     0.4258    13.2177     5.2386     56.000    28.7655    38.1157 0.0000e+00
     56.960  44.461011     0.4121    13.2177     5.2376     56.500    28.7656    38.1157 0.0000e+00
     57.464  44.461694     0.4181    13.2180     5.2295     57.000    28.7656    38.1158 0.0000e+00
     57.968  44.462302     0.4257    13.2183     5.2268     57.500    28.7656    38.1158 0.0000e+00
     58.472  44.462709     0.4113    13.2184     5.2311     58.000    28.7655    38.1158 0.0000e+00
     58.976  44.463312     0.4264    13.2188     5.2235     58.500    28.7655    38.1158 0.0000e+00
     59.480  44.463836     0.4004    13.2190     5.2299     59.000    28.7655    38.1158 0.0000e+00
     59.985  44.464334     0.4194    13.2192     5.2349     59.500    28.7655    38.1159 0.0000e+00
     60.489  44.464538     0.4289    13.2192     5.2323     60.000    28.7655    38.1159 0.0000e+00
     60.993  44.464388     0.4154    13.2190     5.2295     60.500    28.7654    38.1157 0.0000e+00
     61.497  44.464603     0.3978    13.2190     5.2194     61.000    28.7654    38.1157 0.0000e+00
     62.001  44.465154     0.4146    13.2192     5.2099     61.500    28.7655    38.1158 0.0000e+00
     62.505  44.465756     0.4038    13.2195     5.2272     62.000    28.7654    38.1158 0.0000e+00
     63.010  44.466063     0.4001    13.2196     5.2314     62.500    28.7654    38.1158 0.0000e+00
     63.514  44.465459     0.4150    13.2190     5.2255     63.000    28.7654    38.1156 0.0000e+00
     64.018  44.464611     0.4227    13.2182     5.2205     63.500    28.7654    38.1153 0.0000e+00
     64.522  44.464408     0.3881    13.2178     5.2302     64.000    28.7655    38.1153 0.0000e+00
     65.026  44.464821     0.4117    13.2178     5.2323     64.500    28.7656    38.1154 0.0000e+00
     65.530  44.465627     0.3927    13.2181     5.2299     65.000    28.7657    38.1157 0.0000e+00
     66.035  44.466209     0.4100    13.2185     5.2269     65.500    28.7657    38.1157 0.0000e+00
     66.539  44.466381     0.4131    13.2186     5.2338     66.000    28.7656    38.1155 0.0000e+00
     67.043  44.467060     0.3990    13.2189     5.2219     66.500    28.7655    38.1156 0.0000e+00
     67.547  44.467683     0.4171    13.2192     5.2196     67.000    28.7656    38.1157 0.0000e+00
     68.051  44.467658     0.4069    13.2190     5.2277     67.500    28.7655    38.1156 0.0000e+00
     68.555  44.467151     0.4022    13.2185     5.2345     68.000    28.7655    38.1154 0.0000e+00
     69.059  44.466415     0.4006    13.2177     5.2268     68.500    28.7656    38.1153 0.0000e+00
     69.563  44.466353     0.4016    13.2173     5.2220     69.000    28.7657    38.1153 0.0000e+00
     70.068  44.466688     0.4098    13.2174     5.2248     69.500    28.7658    38.1154 0.0000e+00
