       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     32.700 -9.990e-29 -9.990e-29 -9.990e-29
     33.018  44.344984     0.9841    13.1432     5.3227     32.800    28.7603    38.0898 0.0000e+00
     33.165  44.344852     1.0145    13.1428     5.3200     32.900    28.7606    38.0901 0.0000e+00
     33.266  44.344632     0.9838    13.1425     5.3181     33.000    28.7606    38.0901 0.0000e+00
     33.367  44.344353     1.0043    13.1421     5.3225     33.100    28.7609    38.0902 0.0000e+00
     33.468  44.343887     1.0427    13.1414     5.3155     33.200    28.7611    38.0903 0.0000e+00
     33.569  44.343329     1.0017    13.1409     5.3154     33.300    28.7612    38.0903 0.0000e+00
     33.670  44.342912     1.0051    13.1404     5.3191     33.400    28.7613    38.0904 0.0000e+00
     33.771  44.342655     1.0140    13.1400     5.3162     33.500    28.7615    38.0904 0.0000e+00
     33.872  44.342526     1.0075    13.1398     5.3190     33.600    28.7615    38.0904 0.0000e+00
     33.973  44.342489     1.0215    13.1397     5.3199     33.700    28.7616    38.0905 0.0000e+00
     34.074  44.342510     1.0262    13.1395     5.3204     33.800    28.7618    38.0907 0.0000e+00
     34.174  44.342563     1.0373    13.1395     5.3212     33.900    28.7618    38.0907 0.0000e+00
     34.275  44.342612     1.0313    13.1394     5.3236     34.000    28.7619    38.0908 0.0000e+00
     34.376  44.342640     1.0095    13.1394     5.3229     34.100    28.7619    38.0908 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     34.200 -9.990e-29 -9.990e-29 -9.990e-29
     34.529  44.342737     1.0383    13.1395     5.3207     34.300    28.7618    38.0907 0.0000e+00
     34.678  44.342999     0.9975    13.1396     5.3184     34.400    28.7618    38.0907 0.0000e+00
     34.779  44.343252     0.9812    13.1398     5.3127     34.500    28.7618    38.0907 0.0000e+00
     34.880  44.343486     0.9910    13.1400     5.3143     34.600    28.7617    38.0907 0.0000e+00
     34.981  44.343660     0.9778    13.1401     5.3109     34.700    28.7618    38.0908 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     34.800 -9.990e-29 -9.990e-29 -9.990e-29
     35.134  44.343812     0.9675    13.1402     5.3107     34.900    28.7617    38.0907 0.0000e+00
     35.283  44.343863     0.9545    13.1402     5.3122     35.000    28.7617    38.0907 0.0000e+00
     35.384  44.343914     0.9588    13.1402     5.3133     35.100    28.7617    38.0907 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.200 -9.990e-29 -9.990e-29 -9.990e-29
     35.563  44.344001     0.9908    13.1402     5.3173     35.300    28.7617    38.0907 0.0000e+00
     35.686  44.344027     1.0000    13.1401     5.3195     35.400    28.7618    38.0908 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.500 -9.990e-29 -9.990e-29 -9.990e-29
     35.853  44.344034     0.9742    13.1400     5.3190     35.600    28.7618    38.0908 0.0000e+00
     35.989  44.343967     0.9840    13.1398     5.3179     35.700    28.7619    38.0909 0.0000e+00
     36.090  44.343849     0.9850    13.1396     5.3159     35.800    28.7620    38.0909 0.0000e+00
     36.191  44.343742     0.9781    13.1395     5.3140     35.900    28.7621    38.0909 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.000 -9.990e-29 -9.990e-29 -9.990e-29
     36.355  44.343694     1.0007    13.1393     5.3132     36.100    28.7621    38.0910 0.0000e+00
     36.493  44.343813     1.9143    13.1393     5.3138     36.200    28.7622    38.0910 0.0000e+00
     36.593  44.343917     0.8593    13.1393     5.3156     36.300    28.7622    38.0911 0.0000e+00
     36.694  44.343979     1.0364    13.1393     5.3185     36.400    28.7622    38.0911 0.0000e+00
     36.795  44.343982     0.9651    13.1393     5.3203     36.500    28.7622    38.0911 0.0000e+00
     36.896  44.343948     1.0193    13.1392     5.3256     36.600    28.7622    38.0911 0.0000e+00
     36.997  44.343912     0.9853    13.1391     5.3257     36.700    28.7623    38.0911 0.0000e+00
     37.098  44.343868     0.9835    13.1390     5.3256     36.800    28.7623    38.0911 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.900 -9.990e-29 -9.990e-29 -9.990e-29
     37.275  44.343759     0.9399    13.1388     5.3222     37.000    28.7624    38.0911 0.0000e+00
     37.400  44.343682     0.9462    13.1386     5.3227     37.100    28.7624    38.0912 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.200 -9.990e-29 -9.990e-29 -9.990e-29
     37.594  44.343582     0.9177    13.1384     5.3207     37.300    28.7625    38.0912 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.400 -9.990e-29 -9.990e-29 -9.990e-29
     37.769  44.343470     0.9454    13.1382     5.3151     37.500    28.7626    38.0912 0.0000e+00
     37.905  44.343359     0.9654    13.1380     5.3186     37.600    28.7626    38.0912 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.700 -9.990e-29 -9.990e-29 -9.990e-29
     38.128  44.343150     0.9753    13.1376     5.3163     37.800    28.7628    38.0913 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.900 -9.990e-29 -9.990e-29 -9.990e-29
     38.302  44.342855     0.9819    13.1371     5.3183     38.000    28.7630    38.0915 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.100 -9.990e-29 -9.990e-29 -9.990e-29
     38.469  44.342263     0.9952    13.1364     5.3226     38.200    28.7632    38.0915 0.0000e+00
     38.610  44.341442     0.9933    13.1354     5.3227     38.300    28.7636    38.0917 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.400 -9.990e-29 -9.990e-29 -9.990e-29
     38.781  44.340102     0.9576    13.1339     5.3162     38.500    28.7640    38.0918 0.0000e+00
     38.913  44.338686     0.9576    13.1324     5.3152     38.600    28.7644    38.0919 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.700 -9.990e-29 -9.990e-29 -9.990e-29
     39.073  44.336727     0.9708    13.1303     5.3146     38.800    28.7649    38.0921 0.0000e+00
     39.215  44.335082     0.9460    13.1286     5.3109     38.900    28.7654    38.0922 0.0000e+00
     39.316  44.334154     0.9500    13.1275     5.3124     39.000    28.7657    38.0923 0.0000e+00
     39.417  44.333491     0.9575    13.1267     5.3099     39.100    28.7659    38.0924 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     39.200 -9.990e-29 -9.990e-29 -9.990e-29
     39.577  44.333198     0.9985    13.1263     5.3105     39.300    28.7661    38.0925 0.0000e+00
     39.719  44.333914     0.9743    13.1267     5.3152     39.400    28.7661    38.0926 0.0000e+00
     39.820  44.334345     0.9790    13.1271     5.3169     39.500    28.7661    38.0927 0.0000e+00
     39.921  44.334608     0.9334    13.1274     5.3141     39.600    28.7659    38.0926 0.0000e+00
     40.022  44.334796     0.9057    13.1277     5.3128     39.700    28.7658    38.0924 0.0000e+00
     40.122  44.335040     0.9438    13.1279     5.3087     39.800    28.7656    38.0923 0.0000e+00
     40.223  44.335268     0.9406    13.1281     5.3122     39.900    28.7656    38.0923 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.000 -9.990e-29 -9.990e-29 -9.990e-29
     40.398  44.335430     0.9078    13.1282     5.3095     40.100    28.7656    38.0923 0.0000e+00
     40.526  44.335175     0.8933    13.1277     5.3106     40.200    28.7659    38.0926 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.300 -9.990e-29 -9.990e-29 -9.990e-29
     40.698  44.334303     0.9133    13.1264     5.3007     40.400    28.7664    38.0929 0.0000e+00
     40.828  44.333091     0.8962    13.1249     5.2995     40.500    28.7670    38.0931 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.600 -9.990e-29 -9.990e-29 -9.990e-29
     41.022  44.330886     0.9310    13.1224     5.2963     40.700    28.7677    38.0935 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.800 -9.990e-29 -9.990e-29 -9.990e-29
     41.190  44.328886     0.9222    13.1201     5.2906     40.900    28.7685    38.0938 0.0000e+00
     41.332  44.327483     0.8975    13.1184     5.2947     41.000    28.7691    38.0941 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.100 -9.990e-29 -9.990e-29 -9.990e-29
     41.536  44.326004     0.9144    13.1163     5.2890     41.200    28.7699    38.0947 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.300 -9.990e-29 -9.990e-29 -9.990e-29
     41.709  44.325310     0.9222    13.1150     5.2884     41.400    28.7707    38.0953 0.0000e+00
     41.836  44.325026     0.9006    13.1142     5.2937     41.500    28.7712    38.0958 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.600 -9.990e-29 -9.990e-29 -9.990e-29
     42.040  44.324742     0.9266    13.1131     5.2786     41.700    28.7720    38.0965 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.800 -9.990e-29 -9.990e-29 -9.990e-29
     42.193  44.324694     0.9100    13.1125     5.2846     41.900    28.7725    38.0970 0.0000e+00
     42.340  44.324782     0.9066    13.1122     5.2780     42.000    28.7728    38.0973 0.0000e+00
     42.441  44.324894     0.9013    13.1120     5.2758     42.100    28.7730    38.0975 0.0000e+00
     42.542  44.324997     0.9081    13.1119     5.2784     42.200    28.7732    38.0977 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     42.300 -9.990e-29 -9.990e-29 -9.990e-29
     42.707  44.325124     0.9166    13.1118     5.2848     42.400    28.7734    38.0978 0.0000e+00
     42.844  44.325151     0.8918    13.1117     5.2971     42.500    28.7734    38.0979 0.0000e+00
     42.945  44.325136     0.9902    13.1116     5.2924     42.600    28.7735    38.0979 0.0000e+00
     43.046  44.325146     0.9046    13.1115     5.3050     42.700    28.7736    38.0980 0.0000e+00
     43.147  44.325161     0.9033    13.1115     5.3103     42.800    28.7735    38.0980 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     42.900 -9.990e-29 -9.990e-29 -9.990e-29
     43.304  44.325182     0.8624    13.1115     5.3123     43.000    28.7735    38.0979 0.0000e+00
     43.449  44.325229     0.8319    13.1115     5.3186     43.100    28.7735    38.0979 0.0000e+00
     43.550  44.325266     0.8432    13.1116     5.3118     43.200    28.7734    38.0978 0.0000e+00
     43.651  44.325272     0.8517    13.1116     5.3120     43.300    28.7733    38.0977 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     43.400 -9.990e-29 -9.990e-29 -9.990e-29
     43.814  44.325288     0.8591    13.1117     5.3123     43.500    28.7732    38.0976 0.0000e+00
     43.953  44.325354     0.8498    13.1117     5.3159     43.600    28.7732    38.0976 0.0000e+00
     44.054  44.325432     0.8548    13.1118     5.3081     43.700    28.7731    38.0975 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     43.800 -9.990e-29 -9.990e-29 -9.990e-29
     44.211  44.325548     0.8281    13.1118     5.2895     43.900    28.7732    38.0976 0.0000e+00
     44.357  44.325680     0.8590    13.1119     5.3029     44.000    28.7731    38.0975 0.0000e+00
     44.458  44.325774     0.8716    13.1119     5.2920     44.100    28.7732    38.0976 0.0000e+00
     44.559  44.325847     0.8560    13.1119     5.2956     44.200    28.7732    38.0976 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.300 -9.990e-29 -9.990e-29 -9.990e-29
     44.722  44.325937     0.8270    13.1120     5.2868     44.400    28.7731    38.0975 0.0000e+00
     44.861  44.326020     0.8432    13.1120     5.2940     44.500    28.7731    38.0975 0.0000e+00
     44.962  44.326105     0.8566    13.1120     5.3026     44.600    28.7732    38.0975 0.0000e+00
     45.063  44.326223     0.8739    13.1121     5.2952     44.700    28.7731    38.0975 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.800 -9.990e-29 -9.990e-29 -9.990e-29
     45.244  44.326514     0.8514    13.1121     5.2915     44.900    28.7733    38.0977 0.0000e+00
     45.365  44.326734     0.8207    13.1121     5.2870     45.000    28.7734    38.0979 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.100 -9.990e-29 -9.990e-29 -9.990e-29
     45.548  44.327012     0.8591    13.1120     5.3007     45.200    28.7736    38.0982 0.0000e+00
     45.667  44.327188     0.8690    13.1120     5.2941     45.300    28.7737    38.0983 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.400 -9.990e-29 -9.990e-29 -9.990e-29
     45.874  44.327526     0.8381    13.1119     5.3053     45.500    28.7740    38.0986 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.600 -9.990e-29 -9.990e-29 -9.990e-29
     46.037  44.327821     0.8436    13.1119     5.2996     45.700    28.7742    38.0988 0.0000e+00
     46.172  44.328068     0.8493    13.1119     5.2973     45.800    28.7743    38.0990 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.900 -9.990e-29 -9.990e-29 -9.990e-29
     46.341  44.328388     0.8447    13.1119     5.3035     46.000    28.7745    38.0992 0.0000e+00
     46.474  44.328645     0.8579    13.1119     5.3088     46.100    28.7747    38.0994 0.0000e+00
     46.575  44.328837     0.8580    13.1119     5.3110     46.200    28.7748    38.0996 0.0000e+00
     46.676  44.329010     0.8630    13.1119     5.3104     46.300    28.7749    38.0997 0.0000e+00
     46.777  44.329155     0.8550    13.1119     5.3008     46.400    28.7750    38.0998 0.0000e+00
     46.877  44.329284     0.8227    13.1118     5.3091     46.500    28.7751    38.0999 0.0000e+00
     46.978  44.329410     0.8584    13.1118     5.3097     46.600    28.7752    38.1000 0.0000e+00
     47.079  44.329500     0.8451    13.1117     5.3033     46.700    28.7753    38.1001 0.0000e+00
     47.180  44.329539     0.8167    13.1117     5.2945     46.800    28.7753    38.1001 0.0000e+00
     47.280  44.329571     0.8096    13.1116     5.3057     46.900    28.7754    38.1002 0.0000e+00
     47.381  44.329671     0.8263    13.1116     5.3055     47.000    28.7754    38.1003 0.0000e+00
     47.482  44.329786     0.8259    13.1116     5.3100     47.100    28.7755    38.1004 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.200 -9.990e-29 -9.990e-29 -9.990e-29
     47.645  44.329935     0.8326    13.1116     5.3109     47.300    28.7755    38.1004 0.0000e+00
     47.785  44.330007     0.8161    13.1116     5.3098     47.400    28.7755    38.1004 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.500 -9.990e-29 -9.990e-29 -9.990e-29
     47.954  44.330061     0.8514    13.1116     5.3035     47.600    28.7755    38.1004 0.0000e+00
     48.087  44.330124     0.8162    13.1117     5.3099     47.700    28.7754    38.1003 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.800 -9.990e-29 -9.990e-29 -9.990e-29
     48.278  44.330258     0.8215    13.1118     5.2947     47.900    28.7754    38.1002 0.0000e+00
     48.390  44.330363     0.8166    13.1118     5.2873     48.000    28.7754    38.1003 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     48.100 -9.990e-29 -9.990e-29 -9.990e-29
     48.567  44.330526     0.8624    13.1118     5.2820     48.200    28.7755    38.1004 0.0000e+00
     48.692  44.330597     0.8179    13.1118     5.2812     48.300    28.7755    38.1004 0.0000e+00
     48.793  44.330647     0.8565    13.1119     5.2780     48.400    28.7754    38.1003 0.0000e+00
     48.894  44.330726     0.8098    13.1119     5.2816     48.500    28.7754    38.1003 0.0000e+00
     48.994  44.330835     0.8180    13.1119     5.2862     48.600    28.7755    38.1003 0.0000e+00
     49.095  44.330975     0.8273    13.1119     5.2850     48.700    28.7755    38.1004 0.0000e+00
     49.196  44.331156     0.8486    13.1120     5.2942     48.800    28.7755    38.1004 0.0000e+00
     49.297  44.331414     0.8314    13.1120     5.2968     48.900    28.7758    38.1007 0.0000e+00
     49.398  44.331858     0.8262    13.1121     5.2989     49.000    28.7759    38.1009 0.0000e+00
     49.499  44.332462     0.8030    13.1122     5.3022     49.100    28.7763    38.1014 0.0000e+00
     49.600  44.333173     0.8239    13.1123     5.3010     49.200    28.7766    38.1020 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     49.300 -9.990e-29 -9.990e-29 -9.990e-29
     49.775  44.334560     0.8425    13.1126     5.2979     49.400    28.7773    38.1029 0.0000e+00
     49.902  44.335599     0.8625    13.1128     5.2991     49.500    28.7779    38.1037 0.0000e+00
     50.003  44.336317     0.8476    13.1129     5.2960     49.600    28.7782    38.1041 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     49.700 -9.990e-29 -9.990e-29 -9.990e-29
     50.170  44.337346     0.8149    13.1132     5.2958     49.800    28.7787    38.1048 0.0000e+00
     50.305  44.338126     0.9017    13.1134     5.2869     49.900    28.7790    38.1052 0.0000e+00
     50.406  44.338753     0.8249    13.1137     5.2857     50.000    28.7792    38.1055 0.0000e+00
     50.507  44.339367     0.8132    13.1138     5.2824     50.100    28.7794    38.1059 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     50.200 -9.990e-29 -9.990e-29 -9.990e-29
     50.681  44.340394     0.8547    13.1142     5.2800     50.300    28.7798    38.1065 0.0000e+00
     50.809  44.341058     0.8377    13.1144     5.2798     50.400    28.7800    38.1068 0.0000e+00
     50.910  44.341489     0.8304    13.1146     5.2789     50.500    28.7802    38.1071 0.0000e+00
     51.011  44.341850     0.8204    13.1147     5.2826     50.600    28.7803    38.1072 0.0000e+00
     51.112  44.342207     0.8097    13.1148     5.2806     50.700    28.7804    38.1074 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     50.800 -9.990e-29 -9.990e-29 -9.990e-29
     51.266  44.342809     0.8292    13.1150     5.2854     50.900    28.7806    38.1077 0.0000e+00
     51.414  44.343364     0.8078    13.1151     5.2865     51.000    28.7809    38.1081 0.0000e+00
     51.515  44.343618     0.8092    13.1152     5.2835     51.100    28.7809    38.1081 0.0000e+00
     51.616  44.343823     0.7771    13.1153     5.2863     51.200    28.7809    38.1082 0.0000e+00
     51.717  44.343930     0.7962    13.1153     5.2847     51.300    28.7810    38.1083 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.400 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.500 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.600 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.700 -9.990e-29 -9.990e-29 -9.990e-29
     52.202  44.344435     0.7839    13.1154     5.2893     51.800    28.7811    38.1085 0.0000e+00
     52.321  44.344618     0.7765    13.1156     5.2908     51.900    28.7811    38.1083 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.000 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.100 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.200 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.300 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.400 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.500 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.600 -9.990e-29 -9.990e-29 -9.990e-29
     53.163  44.346308     0.7651    13.1159     5.2958     52.700    28.7817    38.1093 0.0000e+00
     53.229  44.346762     0.7515    13.1161     5.2943     52.800    28.7819    38.1096 0.0000e+00
     53.330  44.347782     0.8263    13.1165     5.2956     52.900    28.7822    38.1101 0.0000e+00
     53.431  44.348959     0.7593    13.1170     5.2949     53.000    28.7826    38.1106 0.0000e+00
     53.532  44.349818     0.7807    13.1173     5.2886     53.100    28.7829    38.1112 0.0000e+00
     53.632  44.350398     0.7817    13.1176     5.2839     53.200    28.7829    38.1113 0.0000e+00
     53.733  44.350795     0.7405    13.1177     5.2853     53.300    28.7830    38.1116 0.0000e+00
     53.834  44.351161     0.7795    13.1180     5.2829     53.400    28.7831    38.1116 0.0000e+00
     53.935  44.351507     0.7705    13.1181     5.2805     53.500    28.7832    38.1118 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.600 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.700 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.800 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.900 -9.990e-29 -9.990e-29 -9.990e-29
     54.424  44.352547     0.7264    13.1185 -9.990e-29     54.000    28.7834    38.1122 0.0000e+00
     54.540  44.353082     0.7258    13.1185 -9.990e-29     54.100    28.7837    38.1126 0.0000e+00
