       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.161  43.489528     0.4609    12.6882     5.1355      6.112    28.5749    37.7313 -9.990e-29
      6.152  43.507523     0.4509    12.6715     5.2807      6.103    28.6049    37.7655 -9.990e-29
      6.146  43.572652     0.4918    12.6801     5.3889      6.097    28.6457    37.8203 -9.990e-29
      6.146  43.689772     0.4476    12.7234     5.4509      6.097    28.6915    37.8906 -9.990e-29
      6.150  43.854317     0.3945    12.7996     5.4802      6.101    28.7404    37.9737 -9.990e-29
      6.157  44.032672     0.3004    12.8897     5.4773      6.108    28.7857    38.0558 -9.990e-29
      6.164  44.173682     0.3370    12.9719     5.4625      6.115    28.8103    38.1094 -9.990e-29
      6.165  44.263277     0.2971    13.0361     5.4419      6.116    28.8140    38.1313 -9.990e-29
      6.161  44.317837     0.3314    13.0822     5.4175      6.112    28.8092    38.1375 -9.990e-29
      6.150  44.350894     0.3370    13.1139     5.3897      6.101    28.8025    38.1374 -9.990e-29
      6.136  44.371261     0.3403    13.1353     5.3687      6.087    28.7966    38.1355 -9.990e-29
      6.122  44.384181     0.3657    13.1496     5.3450      6.073    28.7921    38.1335 -9.990e-29
      6.114  44.392637     0.3746    13.1592     5.3220      6.065    28.7889    38.1320 -9.990e-29
      6.112  44.398321     0.3889    13.1659     5.3063      6.063    28.7865    38.1308 -9.990e-29
      6.118  44.402409     0.4044    13.1707     5.2898      6.069    28.7848    38.1299 -9.990e-29
      6.129  44.405629     0.4155    13.1742     5.2753      6.080    28.7838    38.1294 -9.990e-29
      6.141  44.407896     0.4321    13.1767     5.2683      6.092    28.7830    38.1291 -9.990e-29
      6.153  44.408985     0.4011    13.1782     5.2585      6.104    28.7823    38.1286 -9.990e-29
      6.161  44.409089     0.4299    13.1789     5.2517      6.112    28.7817    38.1280 -9.990e-29
      6.164  44.408599     0.4166    13.1790     5.2536      6.115    28.7812    38.1274 -9.990e-29
      6.161  44.408025     0.4553    13.1791     5.2494      6.112    28.7807    38.1268 -9.990e-29
      6.153  44.407814     0.3989    13.1793     5.2484      6.104    28.7804    38.1264 -9.990e-29
      6.142  44.408017     0.3923    13.1797     5.2439      6.093    28.7801    38.1262 -9.990e-29
      6.132  44.408379     0.4232    13.1801     5.2435      6.083    28.7800    38.1261 -9.990e-29
      6.126  44.408821     0.4033    13.1807     5.2361      6.077    28.7797    38.1260 -9.990e-29
      6.127  44.409386     0.4454    13.1814     5.2351      6.078    28.7795    38.1258 -9.990e-29
      6.134  44.410147     0.3978    13.1822     5.2320      6.085    28.7792    38.1257 -9.990e-29
      6.149  44.411162     0.4111    13.1832     5.2235      6.100    28.7790    38.1257 -9.990e-29
      6.168  44.412148     0.3735    13.1841     5.2199      6.119    28.7788    38.1257 -9.990e-29
      6.190  44.412717     0.4078    13.1847     5.2245      6.141    28.7787    38.1257 -9.990e-29
      6.209  44.412830     0.4055    13.1850     5.2265      6.160    28.7784    38.1255 -9.990e-29
      6.225  44.412580     0.4155    13.1849     5.2284      6.176    28.7784    38.1253 -9.990e-29
      6.234  44.412015     0.4177    13.1845     5.2267      6.184    28.7783    38.1252 -9.990e-29
      6.235  44.411205     0.4144    13.1840     5.2300      6.185    28.7782    38.1249 -9.990e-29
      6.231  44.410355     0.4299    13.1836     5.2236      6.181    28.7780    38.1245 -9.990e-29
      6.221  44.409758     0.3856    13.1834     5.2244      6.172    28.7777    38.1241 -9.990e-29
      6.208  44.409531     0.3923    13.1834     5.2209      6.159    28.7776    38.1239 -9.990e-29
      6.195  44.409541     0.4166    13.1834     5.2186      6.146    28.7776    38.1239 -9.990e-29
      6.182  44.409478     0.4133    13.1834     5.2212      6.133    28.7775    38.1238 -9.990e-29
      6.170  44.409107     0.4011    13.1833     5.2208      6.121    28.7774    38.1236 -9.990e-29
      6.159  44.408497     0.4089    13.1829     5.2243      6.110    28.7773    38.1234 -9.990e-29
      6.149  44.407750     0.4210    13.1825     5.2214      6.100    28.7771    38.1231 -9.990e-29
      6.142  44.406999     0.3978    13.1822     5.2222      6.093    28.7769    38.1227 -9.990e-29
      6.138  44.406577     0.4166    13.1821     5.2252      6.089    28.7767    38.1224 -9.990e-29
      6.139  44.406705     0.4066    13.1823     5.2264      6.090    28.7766    38.1223 -9.990e-29
      6.147  44.407405     0.4055    13.1829     5.2260      6.098    28.7765    38.1224 -9.990e-29
      6.162  44.408724     0.3878    13.1840     5.2248      6.113    28.7764    38.1225 -9.990e-29
      6.182  44.410300     0.4255    13.1852     5.2250      6.133    28.7764    38.1228 -9.990e-29
      6.207  44.411399     0.4022    13.1860     5.2232      6.158    28.7764    38.1231 -9.990e-29
      6.233  44.411863     0.4066    13.1865     5.2233      6.183    28.7762    38.1230 -9.990e-29
      6.255  44.411922     0.4033    13.1867     5.2196      6.205    28.7761    38.1228 -9.990e-29
      6.272  44.411685     0.3945    13.1866     5.2182      6.222    28.7760    38.1227 -9.990e-29
      6.279  44.411190     0.4011    13.1863     5.2184      6.229    28.7759    38.1225 -9.990e-29
      6.276  44.410430     0.3934    13.1858     5.2192      6.226    28.7758    38.1223 -9.990e-29
      6.263  44.409510     0.4078    13.1854     5.2242      6.213    28.7756    38.1218 -9.990e-29
      6.240  44.408736     0.4155    13.1851     5.2296      6.190    28.7753    38.1214 -9.990e-29
      6.211  44.408294     0.4089    13.1849     5.2334      6.162    28.7752    38.1212 -9.990e-29
      6.180  44.408085     0.4000    13.1849     5.2372      6.131    28.7750    38.1210 -9.990e-29
      6.151  44.407992     0.4111    13.1849     5.2382      6.102    28.7749    38.1209 -9.990e-29
      6.128  44.408012     0.4420    13.1850     5.2384      6.079    28.7749    38.1208 -9.990e-29
      6.115  44.408175     0.4155    13.1853     5.2482      6.066    28.7747    38.1207 -9.990e-29
      6.114  44.408619     0.4078    13.1858     5.2384      6.065    28.7745    38.1206 -9.990e-29
      6.124  44.409420     0.4221    13.1864     5.2380      6.075    28.7745    38.1208 -9.990e-29
      6.143  44.410283     0.3967    13.1871     5.2337      6.094    28.7745    38.1209 -9.990e-29
      6.167  44.410812     0.4376    13.1875     5.2281      6.118    28.7745    38.1210 -9.990e-29
      6.193  44.410952     0.4066    13.1877     5.2241      6.144    28.7744    38.1209 -9.990e-29
      6.219  44.410811     0.4000    13.1876     5.2194      6.170    28.7744    38.1209 -9.990e-29
      6.241  44.410437     0.4365    13.1874     5.2176      6.191    28.7743    38.1207 -9.990e-29
      6.260  44.409900     0.4210    13.1871     5.2095      6.210    28.7742    38.1205 -9.990e-29
      6.274  44.409330     0.4376    13.1867     5.2146      6.224    28.7741    38.1203 -9.990e-29
      6.283  44.408743     0.4774    13.1863     5.2153      6.233    28.7741    38.1202 -9.990e-29
      6.285  44.408018     0.4089    13.1857     5.2179      6.235    28.7741    38.1201 -9.990e-29
      6.280  44.407114     0.4498    13.1851     5.2230      6.230    28.7741    38.1198 -9.990e-29
      6.270  44.406291     0.4221    13.1846     5.2258      6.220    28.7739    38.1195 -9.990e-29
      6.257  44.405924     0.4232    13.1843     5.2277      6.207    28.7740    38.1195 -9.990e-29
      6.244  44.405980     0.4221    13.1843     5.2308      6.194    28.7740    38.1195 -9.990e-29
      6.233  44.406130     0.4199    13.1843     5.2354      6.183    28.7741    38.1197 -9.990e-29
      6.225  44.406318     0.4221    13.1845     5.2339      6.176    28.7741    38.1197 -9.990e-29
      6.222  44.406745     0.4299    13.1848     5.2345      6.173    28.7741    38.1198 -9.990e-29
      6.221  44.407367     0.4321    13.1852     5.2362      6.172    28.7742    38.1200 -9.990e-29
      6.222  44.407834     0.4055    13.1854     5.2333      6.173    28.7743    38.1202 -9.990e-29
      6.223  44.407949     0.4177    13.1854     5.2351      6.174    28.7744    38.1203 -9.990e-29
      6.222  44.407629     0.4000    13.1851     5.2379      6.173    28.7745    38.1203 -9.990e-29
      6.218  44.406826     0.4111    13.1844     5.2353      6.169    28.7745    38.1203 -9.990e-29
      6.213  44.405573     0.4277    13.1835     5.2360      6.164    28.7745    38.1200 -9.990e-29
      6.206  44.404133     0.4111    13.1826     5.2356      6.157    28.7743    38.1195 -9.990e-29
      6.199  44.403058     0.4011    13.1819     5.2386      6.150    28.7742    38.1192 -9.990e-29
      6.192  44.402784     0.3956    13.1818     5.2418      6.143    28.7741    38.1190 -9.990e-29
      6.189  44.403211     0.4221    13.1822     5.2403      6.140    28.7740    38.1190 -9.990e-29
      6.191  44.403996     0.4343    13.1829     5.2381      6.142    28.7739    38.1191 -9.990e-29
      6.198  44.405169     0.4188    13.1839     5.2407      6.149    28.7738    38.1192 -9.990e-29
      6.211  44.406812     0.4332    13.1853     5.2388      6.162    28.7737    38.1194 -9.990e-29
      6.228  44.408472     0.4199    13.1866     5.2351      6.178    28.7736    38.1196 -9.990e-29
      6.247  44.409643     0.4177    13.1876     5.2345      6.197    28.7735    38.1197 -9.990e-29
      6.264  44.410195     0.3967    13.1881     5.2297      6.214    28.7734    38.1198 -9.990e-29
      6.277  44.410203     0.4354    13.1882     5.2284      6.227    28.7733    38.1197 -9.990e-29
      6.285  44.409711     0.4144    13.1879     5.2300      6.235    28.7732    38.1195 -9.990e-29
      6.287  44.408709     0.3978    13.1871     5.2279      6.237    28.7733    38.1193 -9.990e-29
      6.284  44.407383     0.4199    13.1862     5.2314      6.234    28.7732    38.1190 -9.990e-29
      6.276  44.406079     0.3956    13.1853     5.2315      6.226    28.7731    38.1186 -9.990e-29
      6.267  44.404981     0.3945    13.1845     5.2372      6.217    28.7731    38.1184 -9.990e-29
      6.255  44.404107     0.4055    13.1837     5.2332      6.205    28.7732    38.1183 -9.990e-29
      6.244  44.403406     0.4487    13.1831     5.2348      6.194    28.7733    38.1183 -9.990e-29
      6.234  44.402926     0.3945    13.1827     5.2317      6.184    28.7733    38.1182 -9.990e-29
      6.226  44.402842     0.3889    13.1826     5.2293      6.177    28.7734    38.1182 -9.990e-29
      6.221  44.403201     0.3867    13.1829     5.2280      6.172    28.7733    38.1183 -9.990e-29
      6.219  44.403918     0.3945    13.1834     5.2277      6.170    28.7734    38.1185 -9.990e-29
      6.221  44.404897     0.4089    13.1842     5.2302      6.172    28.7733    38.1186 -9.990e-29
      6.226  44.406014     0.4940    13.1851     5.2257      6.177    28.7732    38.1188 -9.990e-29
      6.233  44.407027     0.3967    13.1859     5.2313      6.183    28.7732    38.1189 -9.990e-29
      6.242  44.407686     0.4321    13.1865     5.2270      6.192    28.7731    38.1190 -9.990e-29
      6.250  44.408049     0.3746    13.1870     5.2306      6.200    28.7729    38.1188 -9.990e-29
      6.259  44.408263     0.4011    13.1872     5.2272      6.209    28.7728    38.1188 -9.990e-29
      6.269  44.408385     0.3945    13.1874     5.2305      6.219    28.7727    38.1187 -9.990e-29
      6.279  44.408517     0.3779    13.1876     5.2290      6.229    28.7726    38.1186 -9.990e-29
      6.289  44.408753     0.4133    13.1878     5.2294      6.239    28.7726    38.1187 -9.990e-29
      6.295  44.408978     0.3945    13.1879     5.2258      6.245    28.7727    38.1188 -9.990e-29
      6.297  44.408981     0.3889    13.1879     5.2268      6.247    28.7727    38.1188 -9.990e-29
      6.293  44.408585     0.3978    13.1876     5.2291      6.243    28.7727    38.1187 -9.990e-29
      6.282  44.407789     0.4255    13.1871     5.2264      6.232    28.7726    38.1184 -9.990e-29
      6.266  44.406933     0.4089    13.1866     5.2268      6.216    28.7724    38.1181 -9.990e-29
      6.247  44.406358     0.4609    13.1862     5.2220      6.197    28.7724    38.1180 -9.990e-29
      6.231  44.406021     0.4089    13.1859     5.2216      6.181    28.7725    38.1180 -9.990e-29
      6.219  44.405838     0.4199    13.1858     5.2210      6.170    28.7724    38.1179 -9.990e-29
      6.214  44.405884     0.3967    13.1859     5.2194      6.165    28.7724    38.1179 -9.990e-29
      6.217  44.406278     0.3967    13.1863     5.2143      6.168    28.7723    38.1178 -9.990e-29
      6.229  44.407126     0.3878    13.1869     5.2184      6.179    28.7723    38.1180 -9.990e-29
      6.246  44.408140     0.3889    13.1876     5.2149      6.196    28.7724    38.1183 -9.990e-29
      6.265  44.408865     0.4100    13.1882     5.2188      6.215    28.7723    38.1184 -9.990e-29
      6.284  44.409203     0.4055    13.1885     5.2210      6.234    28.7722    38.1184 -9.990e-29
      6.297  44.409182     0.3867    13.1885     5.2233      6.247    28.7722    38.1184 -9.990e-29
      6.304  44.408780     0.4243    13.1882     5.2260      6.254    28.7722    38.1183 -9.990e-29
      6.303  44.408024     0.4343    13.1876     5.2298      6.253    28.7722    38.1182 -9.990e-29
      6.295  44.407088     0.4122    13.1870     5.2350      6.245    28.7721    38.1179 -9.990e-29
      6.280  44.406288     0.4044    13.1864     5.2346      6.230    28.7721    38.1177 -9.990e-29
      6.264  44.405766     0.4033    13.1859     5.2413      6.214    28.7723    38.1177 -9.990e-29
      6.249  44.405337     0.3945    13.1855     5.2376      6.199    28.7723    38.1177 -9.990e-29
      6.240  44.404909     0.3889    13.1852     5.2391      6.190    28.7723    38.1176 -9.990e-29
      6.238  44.404696     0.4089    13.1851     5.2382      6.188    28.7723    38.1175 -9.990e-29
      6.244  44.404986     0.3923    13.1853     5.2403      6.194    28.7723    38.1176 -9.990e-29
      6.256  44.405782     0.3989    13.1859     5.2378      6.206    28.7723    38.1177 -9.990e-29
      6.270  44.406666     0.3867    13.1865     5.2377      6.220    28.7723    38.1180 -9.990e-29
      6.282  44.407174     0.3945    13.1868     5.2401      6.232    28.7724    38.1182 -9.990e-29
      6.290  44.407118     0.3746    13.1868     5.2365      6.240    28.7724    38.1181 -9.990e-29
