       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     19.153  44.613707     0.6311    13.3102     5.1585     19.000    28.8001    38.1867 0.0000e+00
     19.405  44.615311     0.6354    13.3109     5.1601     19.250    28.8005    38.1874 0.0000e+00
     19.657  44.616292     0.6263    13.3114     5.1618     19.500    28.8007    38.1878 0.0000e+00
     19.908  44.616341     0.6339    13.3115     5.1547     19.750    28.8006    38.1876 0.0000e+00
     20.161  44.616089     0.6328    13.3114     5.1430     20.000    28.8004    38.1873 0.0000e+00
     20.413  44.616467     0.6475    13.3115     5.1383     20.250    28.8004    38.1874 0.0000e+00
     20.665  44.617739     0.6450    13.3122     5.1464     20.500    28.8007    38.1879 0.0000e+00
     20.917  44.618954     0.6426    13.3127     5.1515     20.750    28.8009    38.1883 0.0000e+00
     21.169  44.619583     0.6251    13.3132     5.1542     21.000    28.8008    38.1883 0.0000e+00
     21.421  44.620945     0.6589    13.3138     5.1557     21.250    28.8012    38.1889 0.0000e+00
     21.673  44.622655     0.6374    13.3146     5.1570     21.500    28.8016    38.1897 0.0000e+00
     21.925  44.623839     0.6444    13.3152     5.1618     21.750    28.8018    38.1902 0.0000e+00
     22.177  44.625030     0.6322    13.3158     5.1605     22.000    28.8020    38.1906 0.0000e+00
     22.429  44.626400     0.6312    13.3164     5.1510     22.250    28.8023    38.1911 0.0000e+00
     22.681  44.627386     0.6156    13.3170     5.1421     22.500    28.8024    38.1914 0.0000e+00
     22.933  44.628407     0.6157    13.3175     5.1405     22.750    28.8026    38.1917 0.0000e+00
     23.185  44.629394     0.6284    13.3181     5.1433     23.000    28.8027    38.1920 0.0000e+00
     23.437  44.630551     0.6288    13.3185     5.1440     23.250    28.8030    38.1925 0.0000e+00
     23.689  44.632159     0.6071    13.3194     5.1393     23.500    28.8033    38.1931 0.0000e+00
     23.941  44.633396     0.6348    13.3198     5.1364     23.750    28.8037    38.1937 0.0000e+00
     24.193  44.633718     0.6230    13.3198     5.1401     24.000    28.8039    38.1939 0.0000e+00
     24.445  44.633424     0.6096    13.3194     5.1451     24.250    28.8040    38.1940 0.0000e+00
     24.698  44.632897     0.6157    13.3189     5.1432     24.500    28.8039    38.1937 0.0000e+00
     24.950  44.632630     0.5774    13.3187     5.1465     24.750    28.8039    38.1937 0.0000e+00
     25.201  44.632405     0.6064    13.3184     5.1429     25.000    28.8040    38.1936 0.0000e+00
     25.453  44.631947     0.6087    13.3180     5.1467     25.250    28.8040    38.1935 0.0000e+00
     25.705  44.631782     0.5842    13.3177     5.1459     25.500    28.8040    38.1935 0.0000e+00
     25.957  44.632030     0.6017    13.3177     5.1399     25.750    28.8041    38.1936 0.0000e+00
     26.210  44.632480     0.6008    13.3179     5.1384     26.000    28.8041    38.1937 0.0000e+00
     26.462  44.633001     0.6077    13.3181     5.1413     26.250    28.8043    38.1939 0.0000e+00
     26.714  44.633446     0.6195    13.3183     5.1482     26.500    28.8043    38.1940 0.0000e+00
     26.965  44.633605     0.6116    13.3183     5.1510     26.750    28.8044    38.1941 0.0000e+00
     27.218  44.632861     0.5973    13.3174     5.1512     27.000    28.8046    38.1941 0.0000e+00
     27.470  44.630276     0.6047    13.3152     5.1469     27.250    28.8049    38.1938 0.0000e+00
     27.722  44.624733     0.6292    13.3105     5.1481     27.500    28.8053    38.1930 0.0000e+00
     27.974  44.616936     0.6111    13.3044     5.1523     27.750    28.8054    38.1916 0.0000e+00
     28.226  44.614304     0.6078    13.3009     5.1569     28.000    28.8068    38.1925 0.0000e+00
     28.478  44.614005     0.6149    13.2990     5.1577     28.250    28.8084    38.1939 0.0000e+00
     28.730  44.613855     0.5937    13.2979     5.1602     28.500    28.8093    38.1948 0.0000e+00
     28.982  44.613854     0.6245    13.2972     5.1548     28.750    28.8099    38.1954 0.0000e+00
     29.234  44.614329     0.5897    13.2965     5.1470     29.000    28.8109    38.1965 0.0000e+00
     29.486  44.616865     0.5867    13.2970     5.1275     29.250    28.8122    38.1983 0.0000e+00
     29.738  44.624242     0.5937    13.3004     5.1185     29.500    28.8142    38.2018 0.0000e+00
     29.990  44.634957     0.5871    13.3057     5.1136     29.750    28.8169    38.2067 0.0000e+00
     30.243  44.641826     0.5788    13.3095     5.1111     30.000    28.8182    38.2094 0.0000e+00
     30.494  44.643420     0.5516    13.3109     5.1235     30.250    28.8179    38.2094 0.0000e+00
     30.747  44.643969     0.5638    13.3115     5.1177     30.500    28.8175    38.2091 0.0000e+00
