       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     11.592  44.415329     0.5042    13.1962     5.2342     11.500    28.7674    38.1140 0.0000e+00
     11.844  44.415801     0.5132    13.1967     5.2341     11.750    28.7673    38.1140 0.0000e+00
     12.096  44.417260     0.5155    13.1980     5.2345     12.000    28.7670    38.1139 0.0000e+00
     12.348  44.419844     0.5075    13.1999     5.2369     12.250    28.7669    38.1144 0.0000e+00
     12.600  44.421832     0.5296    13.2014     5.2327     12.500    28.7668    38.1146 0.0000e+00
     12.852  44.423630     0.5296    13.2029     5.2354     12.750    28.7666    38.1148 0.0000e+00
     13.104  44.425344     0.5221    13.2042     5.2347     13.000    28.7665    38.1150 0.0000e+00
     13.357  44.425498     0.5445    13.2045     5.2361     13.250    28.7663    38.1147 0.0000e+00
     13.608  44.424388     0.5157    13.2038     5.2398     13.500    28.7660    38.1142 0.0000e+00
     13.861  44.424327     0.5231    13.2037     5.2381     13.750    28.7660    38.1142 0.0000e+00
     14.113  44.424667     0.5105    13.2038     5.2364     14.000    28.7661    38.1143 0.0000e+00
     14.364  44.425192     0.5096    13.2041     5.2344     14.250    28.7661    38.1144 0.0000e+00
     14.617  44.425700     0.4987    13.2044     5.2335     14.500    28.7661    38.1145 0.0000e+00
     14.869  44.426004     0.4966    13.2046     5.2328     14.750    28.7660    38.1144 0.0000e+00
     15.121  44.425914     0.5431    13.2044     5.2367     15.000    28.7662    38.1145 0.0000e+00
     15.373  44.425352     0.5139    13.2039     5.2396     15.250    28.7661    38.1143 0.0000e+00
     15.625  44.424561     0.5136    13.2033     5.2382     15.500    28.7660    38.1140 0.0000e+00
     15.876  44.424399     0.5073    13.2031     5.2340     15.750    28.7660    38.1140 0.0000e+00
     16.128  44.424717     0.5073    13.2032     5.2329     16.000    28.7661    38.1140 0.0000e+00
     16.380  44.425042     0.4990    13.2033     5.2367     16.250    28.7661    38.1141 0.0000e+00
     16.632  44.425308     0.5013    13.2034     5.2376     16.500    28.7661    38.1141 0.0000e+00
     16.885  44.425571     0.5548    13.2035     5.2388     16.750    28.7662    38.1142 0.0000e+00
     17.137  44.425648     0.5152    13.2034     5.2376     17.000    28.7662    38.1142 0.0000e+00
     17.389  44.425277     0.5365    13.2031     5.2377     17.250    28.7661    38.1141 0.0000e+00
     17.641  44.424815     0.5056    13.2027     5.2382     17.500    28.7662    38.1139 0.0000e+00
     17.893  44.424545     0.5156    13.2024     5.2387     17.750    28.7662    38.1139 0.0000e+00
     18.145  44.424229     0.4825    13.2020     5.2407     18.000    28.7662    38.1138 0.0000e+00
     18.397  44.424347     0.4681    13.2019     5.2370     18.250    28.7663    38.1139 0.0000e+00
     18.649  44.424454     0.4939    13.2020     5.2275     18.500    28.7663    38.1139 0.0000e+00
     18.901  44.425064     0.5080    13.2023     5.2253     18.750    28.7663    38.1140 0.0000e+00
     19.153  44.425746     0.5009    13.2026     5.2314     19.000    28.7664    38.1142 0.0000e+00
     19.405  44.426216     0.5261    13.2030     5.2368     19.250    28.7664    38.1142 0.0000e+00
     19.657  44.426397     0.4820    13.2031     5.2417     19.500    28.7663    38.1141 0.0000e+00
     19.909  44.426489     0.4867    13.2032     5.2402     19.750    28.7662    38.1140 0.0000e+00
     20.161  44.426621     0.5260    13.2033     5.2398     20.000    28.7661    38.1139 0.0000e+00
     20.413  44.426916     0.5067    13.2034     5.2384     20.250    28.7662    38.1140 0.0000e+00
     20.665  44.427144     0.5001    13.2035     5.2377     20.500    28.7661    38.1140 0.0000e+00
     20.917  44.427293     0.4778    13.2035     5.2308     20.750    28.7661    38.1140 0.0000e+00
     21.169  44.427490     0.4848    13.2036     5.2315     21.000    28.7661    38.1139 0.0000e+00
     21.421  44.427823     0.5053    13.2038     5.2324     21.250    28.7661    38.1140 0.0000e+00
     21.673  44.428181     0.5159    13.2039     5.2321     21.500    28.7662    38.1142 0.0000e+00
     21.925  44.428269     0.4962    13.2038     5.2315     21.750    28.7662    38.1141 0.0000e+00
     22.177  44.428084     0.4779    13.2037     5.2290     22.000    28.7662    38.1141 0.0000e+00
     22.429  44.427958     0.5313    13.2035     5.2218     22.250    28.7661    38.1140 0.0000e+00
     22.681  44.428520     0.4774    13.2038     5.2209     22.500    28.7662    38.1141 0.0000e+00
     22.933  44.429742     0.4831    13.2047     5.2280     22.750    28.7661    38.1143 0.0000e+00
     23.185  44.430716     0.5087    13.2055     5.2350     23.000    28.7660    38.1143 0.0000e+00
     23.437  44.431635     0.5110    13.2062     5.2398     23.250    28.7658    38.1142 0.0000e+00
     23.689  44.433015     0.4969    13.2072     5.2354     23.500    28.7659    38.1145 0.0000e+00
     23.941  44.434201     0.5293    13.2079     5.2303     23.750    28.7659    38.1148 0.0000e+00
     24.193  44.434720     0.5308    13.2083     5.2280     24.000    28.7658    38.1148 0.0000e+00
     24.445  44.434984     0.4761    13.2084     5.2320     24.250    28.7659    38.1148 0.0000e+00
     24.698  44.434978     0.4928    13.2083     5.2341     24.500    28.7659    38.1149 0.0000e+00
     24.950  44.434739     0.4800    13.2080     5.2383     24.750    28.7659    38.1147 0.0000e+00
     25.202  44.434653     0.4804    13.2079     5.2392     25.000    28.7659    38.1147 0.0000e+00
     25.453  44.434440     0.4721    13.2076     5.2391     25.250    28.7659    38.1147 0.0000e+00
     25.705  44.434332     0.4804    13.2074     5.2317     25.500    28.7659    38.1146 0.0000e+00
     25.957  44.435061     0.4707    13.2079     5.2298     25.750    28.7659    38.1147 0.0000e+00
     26.210  44.435893     0.4627    13.2084     5.2320     26.000    28.7660    38.1150 0.0000e+00
     26.462  44.436530     0.4760    13.2088     5.2340     26.250    28.7660    38.1150 0.0000e+00
     26.714  44.437034     0.4961    13.2091     5.2315     26.500    28.7660    38.1151 0.0000e+00
     26.966  44.437420     0.5165    13.2093     5.2299     26.750    28.7659    38.1151 0.0000e+00
     27.218  44.437310     0.4698    13.2092     5.2237     27.000    28.7659    38.1150 0.0000e+00
     27.470  44.437345     0.4989    13.2093     5.2269     27.250    28.7658    38.1149 0.0000e+00
     27.722  44.437966     0.4733    13.2096     5.2329     27.500    28.7659    38.1151 0.0000e+00
     27.974  44.438186     0.4730    13.2097     5.2335     27.750    28.7658    38.1150 0.0000e+00
     28.226  44.438273     0.4813    13.2097     5.2266     28.000    28.7658    38.1150 0.0000e+00
     28.478  44.438330     0.4814    13.2097     5.2209     28.250    28.7658    38.1150 0.0000e+00
     28.730  44.438076     0.5264    13.2094     5.2202     28.500    28.7658    38.1148 0.0000e+00
     28.982  44.437474     0.4824    13.2090     5.2246     28.750    28.7657    38.1146 0.0000e+00
     29.234  44.437030     0.4774    13.2086     5.2301     29.000    28.7656    38.1144 0.0000e+00
     29.486  44.437022     0.4914    13.2084     5.2302     29.250    28.7657    38.1145 0.0000e+00
     29.738  44.436965     0.4817    13.2083     5.2325     29.500    28.7657    38.1144 0.0000e+00
     29.990  44.437121     0.4826    13.2083     5.2351     29.750    28.7658    38.1145 0.0000e+00
     30.242  44.437095     0.4826    13.2082     5.2410     30.000    28.7658    38.1144 0.0000e+00
     30.494  44.437167     0.4824    13.2081     5.2360     30.250    28.7658    38.1144 0.0000e+00
     30.746  44.437593     0.4928    13.2083     5.2348     30.500    28.7659    38.1146 0.0000e+00
     30.998  44.437457     0.4860    13.2081     5.2296     30.750    28.7658    38.1145 0.0000e+00
     31.250  44.437000     0.4862    13.2077     5.2311     31.000    28.7658    38.1143 0.0000e+00
     31.502  44.436859     0.4833    13.2075     5.2298     31.250    28.7659    38.1143 0.0000e+00
     31.754  44.437310     0.4778    13.2077     5.2284     31.500    28.7659    38.1144 0.0000e+00
     32.006  44.437840     0.4928    13.2080     5.2270     31.750    28.7660    38.1146 0.0000e+00
     32.259  44.437897     0.4713    13.2080     5.2273     32.000    28.7659    38.1145 0.0000e+00
     32.511  44.437408     0.4875    13.2075     5.2324     32.250    28.7659    38.1143 0.0000e+00
     32.762  44.436954     0.4906    13.2072     5.2328     32.500    28.7659    38.1142 0.0000e+00
     33.015  44.437010     0.4713    13.2070     5.2294     32.750    28.7660    38.1143 0.0000e+00
     33.266  44.437345     0.4719    13.2071     5.2296     33.000    28.7660    38.1143 0.0000e+00
     33.518  44.437442     0.4978    13.2070     5.2317     33.250    28.7661    38.1144 0.0000e+00
     33.770  44.437552     0.4768    13.2071     5.2377     33.500    28.7660    38.1143 0.0000e+00
     34.023  44.437327     0.4838    13.2067     5.2395     33.750    28.7662    38.1144 0.0000e+00
     34.275  44.436638     0.4829    13.2060     5.2367     34.000    28.7663    38.1143 0.0000e+00
     34.527  44.436543     0.4802    13.2058     5.2370     34.250    28.7663    38.1143 0.0000e+00
     34.779  44.436476     0.5182    13.2057     5.2386     34.500    28.7662    38.1142 0.0000e+00
     35.031  44.436526     0.4685    13.2057     5.2369     34.750    28.7662    38.1142 0.0000e+00
     35.283  44.436628     0.4904    13.2057     5.2311     35.000    28.7662    38.1142 0.0000e+00
     35.535  44.436736     0.4907    13.2057     5.2284     35.250    28.7662    38.1142 0.0000e+00
     35.787  44.436660     0.4834    13.2055     5.2278     35.500    28.7663    38.1141 0.0000e+00
     36.039  44.436738     0.4765    13.2055     5.2302     35.750    28.7662    38.1141 0.0000e+00
     36.291  44.437021     0.4838    13.2056     5.2323     36.000    28.7663    38.1142 0.0000e+00
     36.543  44.437013     0.4693    13.2056     5.2397     36.250    28.7662    38.1140 0.0000e+00
     36.795  44.437015     0.4775    13.2055     5.2425     36.500    28.7662    38.1140 0.0000e+00
     37.047  44.437710     0.4800    13.2060     5.2399     36.750    28.7662    38.1141 0.0000e+00
     37.300  44.438682     0.4826    13.2068     5.2307     37.000    28.7660    38.1142 0.0000e+00
     37.551  44.440772     0.4692    13.2083     5.2249     37.250    28.7660    38.1145 0.0000e+00
     37.804  44.443056     0.4777    13.2098     5.2270     37.500    28.7662    38.1151 0.0000e+00
     38.056  44.443373     0.4624    13.2100     5.2300     37.750    28.7662    38.1151 0.0000e+00
     38.307  44.442136     0.4654    13.2091     5.2357     38.000    28.7660    38.1146 0.0000e+00
     38.559  44.441072     0.4736    13.2082     5.2328     38.250    28.7661    38.1145 0.0000e+00
     38.812  44.441026     0.4616    13.2080     5.2301     38.500    28.7660    38.1144 0.0000e+00
     39.063  44.442312     0.4593    13.2090     5.2243     38.750    28.7660    38.1145 0.0000e+00
     39.315  44.444932     0.4337    13.2110     5.2253     39.000    28.7659    38.1150 0.0000e+00
     39.567  44.447700     0.4623    13.2130     5.2274     39.250    28.7659    38.1156 0.0000e+00
     39.819  44.449638     0.4772    13.2146     5.2312     39.500    28.7657    38.1157 0.0000e+00
     40.072  44.451275     0.4510    13.2158     5.2339     39.750    28.7656    38.1159 0.0000e+00
     40.324  44.452265     0.4660    13.2166     5.2288     40.000    28.7654    38.1160 0.0000e+00
     40.576  44.452760     0.4398    13.2169     5.2275     40.250    28.7655    38.1160 0.0000e+00
     40.828  44.453034     0.4462    13.2171     5.2307     40.500    28.7654    38.1159 0.0000e+00
     41.080  44.453339     0.4393    13.2172     5.2273     40.750    28.7654    38.1160 0.0000e+00
     41.332  44.453702     0.4358    13.2174     5.2222     41.000    28.7654    38.1160 0.0000e+00
     41.584  44.453804     0.4364    13.2174     5.2185     41.250    28.7654    38.1160 0.0000e+00
     41.836  44.453847     0.4225    13.2174     5.2232     41.500    28.7654    38.1160 0.0000e+00
     42.088  44.453983     0.4345    13.2174     5.2293     41.750    28.7654    38.1160 0.0000e+00
     42.341  44.454017     0.4274    13.2174     5.2316     42.000    28.7653    38.1159 0.0000e+00
     42.592  44.453890     0.4239    13.2173     5.2335     42.250    28.7653    38.1158 0.0000e+00
     42.845  44.453930     0.4347    13.2172     5.2344     42.500    28.7653    38.1158 0.0000e+00
     43.096  44.454203     0.4286    13.2172     5.2363     42.750    28.7654    38.1159 0.0000e+00
     43.348  44.454388     0.4440    13.2172     5.2383     43.000    28.7655    38.1160 0.0000e+00
     43.600  44.454442     0.4374    13.2171     5.2362     43.250    28.7655    38.1160 0.0000e+00
     43.852  44.454483     0.4242    13.2171     5.2321     43.500    28.7655    38.1159 0.0000e+00
     44.105  44.454699     0.4279    13.2173     5.2296     43.750    28.7654    38.1159 0.0000e+00
     44.357  44.454957     0.4164    13.2174     5.2234     44.000    28.7655    38.1159 0.0000e+00
     44.608  44.455204     0.4354    13.2174     5.2201     44.250    28.7655    38.1160 0.0000e+00
     44.860  44.455496     0.4241    13.2175     5.2261     44.500    28.7655    38.1160 0.0000e+00
     45.113  44.455738     0.4268    13.2176     5.2306     44.750    28.7655    38.1161 0.0000e+00
     45.365  44.455760     0.4378    13.2175     5.2358     45.000    28.7655    38.1161 0.0000e+00
     45.617  44.455365     0.4324    13.2172     5.2410     45.250    28.7654    38.1159 0.0000e+00
     45.869  44.455516     0.4146    13.2173     5.2413     45.500    28.7655    38.1159 0.0000e+00
     46.121  44.455991     0.4304    13.2175     5.2331     45.750    28.7655    38.1160 0.0000e+00
     46.373  44.456262     0.3964    13.2175     5.2277     46.000    28.7656    38.1161 0.0000e+00
     46.625  44.456365     0.4025    13.2176     5.2233     46.250    28.7655    38.1160 0.0000e+00
     46.878  44.456404     0.4996    13.2176     5.2232     46.500    28.7654    38.1159 0.0000e+00
     47.129  44.456284     0.3981    13.2174     5.2267     46.750    28.7655    38.1159 0.0000e+00
     47.382  44.456246     0.4287    13.2174     5.2366     47.000    28.7654    38.1157 0.0000e+00
     47.633  44.456867     0.4154    13.2178     5.2331     47.250    28.7653    38.1158 0.0000e+00
     47.885  44.457163     0.4176    13.2179     5.2338     47.500    28.7654    38.1159 0.0000e+00
     48.137  44.457209     0.3998    13.2178     5.2205     47.750    28.7654    38.1159 0.0000e+00
     48.390  44.457223     0.4101    13.2178     5.2165     48.000    28.7654    38.1159 0.0000e+00
     48.642  44.457266     0.4185    13.2177     5.2068     48.250    28.7654    38.1158 0.0000e+00
     48.894  44.457324     0.4051    13.2176     5.2095     48.500    28.7655    38.1159 0.0000e+00
     49.146  44.457257     0.4308    13.2175     5.2115     48.750    28.7655    38.1158 0.0000e+00
     49.398  44.457080     0.4164    13.2172     5.2248     49.000    28.7655    38.1158 0.0000e+00
     49.650  44.457033     0.4120    13.2172     5.2366     49.250    28.7654    38.1156 0.0000e+00
     49.902  44.456985     0.4095    13.2171     5.2326     49.500    28.7654    38.1156 0.0000e+00
     50.154  44.456827     0.4220    13.2169     5.2271     49.750    28.7654    38.1156 0.0000e+00
     50.406  44.456884     0.4233    13.2168     5.2307     50.000    28.7654    38.1155 0.0000e+00
     50.659  44.457225     0.4054    13.2170     5.2336     50.250    28.7655    38.1157 0.0000e+00
     50.910  44.457728     0.4155    13.2172     5.2366     50.500    28.7656    38.1158 0.0000e+00
     51.163  44.457881     0.4234    13.2172     5.2379     50.750    28.7655    38.1158 0.0000e+00
     51.414  44.458061     0.4430    13.2173     5.2334     51.000    28.7655    38.1157 0.0000e+00
     51.666  44.458347     0.3963    13.2174     5.2320     51.250    28.7655    38.1157 0.0000e+00
     51.918  44.458503     0.4136    13.2175     5.2273     51.500    28.7655    38.1157 0.0000e+00
     52.170  44.458628     0.4064    13.2175     5.2237     51.750    28.7655    38.1157 0.0000e+00
     52.423  44.458772     0.3809    13.2176     5.2230     52.000    28.7654    38.1157 0.0000e+00
     52.675  44.459020     0.4091    13.2177     5.2258     52.250    28.7655    38.1157 0.0000e+00
     52.927  44.459278     0.4019    13.2177     5.2315     52.500    28.7655    38.1158 0.0000e+00
     53.179  44.459220     0.4266    13.2177     5.2353     52.750    28.7654    38.1157 0.0000e+00
     53.430  44.459045     0.3966    13.2175     5.2287     53.000    28.7654    38.1156 0.0000e+00
     53.683  44.459046     0.4269    13.2173     5.2271     53.250    28.7655    38.1155 0.0000e+00
     53.935  44.459152     0.3907    13.2173     5.2260     53.500    28.7655    38.1156 0.0000e+00
     54.187  44.459233     0.3932    13.2172     5.2296     53.750    28.7656    38.1157 0.0000e+00
     54.439  44.459306     0.4150    13.2171     5.2364     54.000    28.7657    38.1158 0.0000e+00
     54.691  44.459406     0.4009    13.2171     5.2435     54.250    28.7657    38.1158 0.0000e+00
     54.943  44.459656     0.4151    13.2171     5.2388     54.500    28.7657    38.1158 0.0000e+00
     55.195  44.459937     0.4301    13.2172     5.2316     54.750    28.7657    38.1158 0.0000e+00
     55.447  44.460109     0.4260    13.2173     5.2255     55.000    28.7657    38.1159 0.0000e+00
     55.699  44.460271     0.4129    13.2174     5.2216     55.250    28.7656    38.1158 0.0000e+00
     55.951  44.460530     0.4259    13.2175     5.2263     55.500    28.7656    38.1158 0.0000e+00
     56.203  44.460749     0.4341    13.2177     5.2319     55.750    28.7656    38.1157 0.0000e+00
     56.456  44.460851     0.4121    13.2177     5.2383     56.000    28.7655    38.1157 0.0000e+00
     56.708  44.460896     0.4249    13.2176     5.2415     56.250    28.7655    38.1157 0.0000e+00
     56.959  44.460971     0.4076    13.2176     5.2378     56.500    28.7655    38.1157 0.0000e+00
     57.212  44.461283     0.4144    13.2178     5.2329     56.750    28.7655    38.1157 0.0000e+00
     57.464  44.461702     0.4079    13.2180     5.2305     57.000    28.7656    38.1158 0.0000e+00
     57.716  44.462080     0.4209    13.2182     5.2262     57.250    28.7656    38.1158 0.0000e+00
     57.968  44.462313     0.4368    13.2183     5.2261     57.500    28.7656    38.1159 0.0000e+00
     58.220  44.462444     0.4210    13.2184     5.2309     57.750    28.7655    38.1157 0.0000e+00
     58.472  44.462709     0.4113    13.2184     5.2322     58.000    28.7655    38.1159 0.0000e+00
     58.724  44.463026     0.3987    13.2186     5.2263     58.250    28.7656    38.1159 0.0000e+00
     58.976  44.463311     0.4384    13.2188     5.2231     58.500    28.7655    38.1158 0.0000e+00
     59.228  44.463594     0.4149    13.2189     5.2231     58.750    28.7655    38.1158 0.0000e+00
     59.480  44.463831     0.3998    13.2190     5.2307     59.000    28.7655    38.1159 0.0000e+00
     59.733  44.464059     0.4337    13.2191     5.2333     59.250    28.7655    38.1159 0.0000e+00
     59.985  44.464351     0.4052    13.2192     5.2370     59.500    28.7655    38.1160 0.0000e+00
     60.237  44.464551     0.4218    13.2193     5.2327     59.750    28.7655    38.1159 0.0000e+00
     60.489  44.464536     0.4223    13.2192     5.2321     60.000    28.7655    38.1159 0.0000e+00
     60.741  44.464447     0.4180    13.2191     5.2289     60.250    28.7654    38.1158 0.0000e+00
     60.993  44.464392     0.4264    13.2190     5.2305     60.500    28.7654    38.1157 0.0000e+00
     61.245  44.464341     0.4019    13.2189     5.2259     60.750    28.7653    38.1156 0.0000e+00
     61.497  44.464588     0.4148    13.2190     5.2200     61.000    28.7654    38.1157 0.0000e+00
     61.749  44.464912     0.3956    13.2191     5.2128     61.250    28.7655    38.1158 0.0000e+00
     62.001  44.465156     0.4216    13.2192     5.2040     61.500    28.7655    38.1158 0.0000e+00
     62.253  44.465383     0.4036    13.2193     5.2215     61.750    28.7655    38.1158 0.0000e+00
     62.505  44.465779     0.3988    13.2195     5.2278     62.000    28.7654    38.1159 0.0000e+00
     62.758  44.466076     0.3987    13.2197     5.2323     62.250    28.7654    38.1158 0.0000e+00
     63.010  44.466082     0.4180    13.2196     5.2321     62.500    28.7654    38.1158 0.0000e+00
     63.261  44.465890     0.4098    13.2194     5.2274     62.750    28.7654    38.1157 0.0000e+00
     63.514  44.465472     0.3857    13.2190     5.2291     63.000    28.7654    38.1156 0.0000e+00
     63.766  44.464887     0.4441    13.2185     5.2199     63.250    28.7653    38.1154 0.0000e+00
     64.018  44.464551     0.4093    13.2181     5.2206     63.500    28.7654    38.1153 0.0000e+00
     64.270  44.464407     0.4125    13.2179     5.2211     63.750    28.7654    38.1153 0.0000e+00
     64.522  44.464426     0.3907    13.2178     5.2310     64.000    28.7655    38.1153 0.0000e+00
     64.774  44.464535     0.3949    13.2178     5.2324     64.250    28.7655    38.1153 0.0000e+00
     65.026  44.464861     0.4143    13.2178     5.2318     64.500    28.7656    38.1155 0.0000e+00
     65.278  44.465274     0.3738    13.2180     5.2295     64.750    28.7657    38.1156 0.0000e+00
     65.530  44.465617     0.4033    13.2181     5.2304     65.000    28.7657    38.1157 0.0000e+00
     65.782  44.465893     0.4045    13.2183     5.2234     65.250    28.7657    38.1157 0.0000e+00
     66.035  44.466233     0.4081    13.2185     5.2297     65.500    28.7657    38.1157 0.0000e+00
     66.287  44.466358     0.4137    13.2186     5.2315     65.750    28.7656    38.1156 0.0000e+00
     66.538  44.466320     0.4127    13.2186     5.2344     66.000    28.7656    38.1155 0.0000e+00
     66.791  44.466607     0.4090    13.2187     5.2277     66.250    28.7655    38.1156 0.0000e+00
     67.043  44.467057     0.3954    13.2190     5.2213     66.500    28.7655    38.1155 0.0000e+00
     67.295  44.467504     0.3991    13.2191     5.2173     66.750    28.7656    38.1157 0.0000e+00
     67.547  44.467783     0.4100    13.2192     5.2177     67.000    28.7656    38.1158 0.0000e+00
     67.799  44.467732     0.4117    13.2192     5.2226     67.250    28.7655    38.1157 0.0000e+00
     68.051  44.467655     0.4143    13.2190     5.2292     67.500    28.7656    38.1156 0.0000e+00
     68.303  44.467561     0.4144    13.2189     5.2322     67.750    28.7655    38.1156 0.0000e+00
     68.555  44.467171     0.3996    13.2185     5.2357     68.000    28.7655    38.1154 0.0000e+00
     68.807  44.466682     0.3916    13.2180     5.2307     68.250    28.7656    38.1153 0.0000e+00
     69.059  44.466371     0.4091    13.2177     5.2276     68.500    28.7656    38.1153 0.0000e+00
     69.311  44.466295     0.3958    13.2175     5.2231     68.750    28.7656    38.1153 0.0000e+00
     69.563  44.466324     0.3986    13.2173     5.2219     69.000    28.7657    38.1153 0.0000e+00
     69.815  44.466488     0.4138    13.2173     5.2226     69.250    28.7658    38.1154 0.0000e+00
     70.068  44.466702     0.3997    13.2174     5.2249     69.500    28.7658    38.1154 0.0000e+00
