       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.048  44.481117     0.3229    13.2701     5.1783      6.000    28.7453    38.1056 0.0000e+00
      6.300  44.479842     0.3202    13.2665     5.1832      6.250    28.7478    38.1080 0.0000e+00
      6.552  44.478687     0.3055    13.2635     5.1818      6.500    28.7498    38.1097 0.0000e+00
      6.804  44.478233     0.3421    13.2619     5.1791      6.750    28.7510    38.1108 0.0000e+00
      7.056  44.478132     0.3621    13.2612     5.1695      7.000    28.7515    38.1113 0.0000e+00
      7.308  44.478222     0.4082    13.2608     5.1676      7.250    28.7519    38.1116 0.0000e+00
      7.560  44.478357     0.3937    13.2606     5.1658      7.500    28.7521    38.1118 0.0000e+00
      7.812  44.478351     0.4346    13.2600     5.1703      7.750    28.7527    38.1123 0.0000e+00
      8.065  44.478026     0.4520    13.2588     5.1747      8.000    28.7535    38.1131 0.0000e+00
      8.317  44.477887     0.4445    13.2574     5.1856      8.250    28.7547    38.1142 0.0000e+00
      8.568  44.478101     0.4816    13.2565     5.1982      8.500    28.7556    38.1152 0.0000e+00
      8.820  44.478592     0.4762    13.2557     5.2026      8.750    28.7567    38.1164 0.0000e+00
      9.072  44.479297     0.4524    13.2549     5.2052      9.000    28.7579    38.1178 0.0000e+00
      9.324  44.480049     0.4793    13.2544     5.1963      9.250    28.7589    38.1189 0.0000e+00
      9.576  44.480638     0.4503    13.2541     5.1876      9.500    28.7596    38.1197 0.0000e+00
      9.828  44.481013     0.4682    13.2539     5.1824      9.750    28.7600    38.1201 0.0000e+00
     10.080  44.481530     0.4920    13.2538     5.1820     10.000    28.7604    38.1206 0.0000e+00
     10.332  44.482110     0.4951    13.2537     5.1859     10.250    28.7609    38.1211 0.0000e+00
     10.585  44.482677     0.4922    13.2536     5.1942     10.500    28.7613    38.1216 0.0000e+00
     10.837  44.483676     0.5180    13.2537     5.1915     10.750    28.7619    38.1224 0.0000e+00
     11.089  44.484954     0.4909    13.2538     5.1914     11.000    28.7627    38.1234 0.0000e+00
     11.340  44.486677     0.5150    13.2540     5.1923     11.250    28.7636    38.1247 0.0000e+00
     11.592  44.488508     0.5161    13.2543     5.1906     11.500    28.7646    38.1261 0.0000e+00
     11.844  44.490110     0.5113    13.2546     5.1939     11.750    28.7654    38.1272 0.0000e+00
     12.096  44.491446     0.5150    13.2549     5.1948     12.000    28.7660    38.1281 0.0000e+00
     12.348  44.492649     0.5462    13.2553     5.1946     12.250    28.7665    38.1287 0.0000e+00
     12.601  44.494048     0.4995    13.2558     5.1929     12.500    28.7669    38.1294 0.0000e+00
     12.852  44.495657     0.5709    13.2564     5.1931     12.750    28.7674    38.1302 0.0000e+00
     13.104  44.497446     0.5528    13.2572     5.1938     13.000    28.7679    38.1310 0.0000e+00
     13.356  44.499151     0.5759    13.2580     5.2016     13.250    28.7683    38.1318 0.0000e+00
     13.608  44.501134     0.5690    13.2589     5.2045     13.500    28.7688    38.1327 0.0000e+00
     13.860  44.502650     0.5697    13.2597     5.2082     13.750    28.7691    38.1332 0.0000e+00
     14.112  44.503999     0.5661    13.2604     5.2047     14.000    28.7693    38.1337 0.0000e+00
     14.364  44.505700     0.5748    13.2614     5.2012     14.250    28.7695    38.1342 0.0000e+00
     14.616  44.508019     0.5583    13.2627     5.1992     14.500    28.7699    38.1350 0.0000e+00
     14.869  44.510907     0.5919    13.2642     5.1954     14.750    28.7704    38.1362 0.0000e+00
     15.120  44.514611     0.5854    13.2659     5.1904     15.000    28.7714    38.1378 0.0000e+00
     15.373  44.518795     0.6116    13.2680     5.1855     15.250    28.7724    38.1397 0.0000e+00
     15.625  44.523478     0.5864    13.2704     5.1857     15.500    28.7735    38.1417 0.0000e+00
     15.877  44.529488     0.5913    13.2735     5.1867     15.750    28.7747    38.1441 0.0000e+00
     16.129  44.535316     0.5878    13.2767     5.1844     16.000    28.7758    38.1465 0.0000e+00
     16.381  44.540539     0.6036    13.2796     5.1854     16.250    28.7768    38.1485 0.0000e+00
     16.633  44.545190     0.6376    13.2820     5.1789     16.500    28.7778    38.1505 0.0000e+00
     16.885  44.548204     0.6224    13.2835     5.1738     16.750    28.7785    38.1516 0.0000e+00
     17.137  44.549899     0.6585    13.2842     5.1807     17.000    28.7790    38.1525 0.0000e+00
     17.389  44.551246     0.6981    13.2844     5.1853     17.250    28.7797    38.1535 0.0000e+00
     17.641  44.552561     0.6273    13.2842     5.1910     17.500    28.7808    38.1548 0.0000e+00
     17.893  44.554661     0.6272    13.2842     5.1908     17.750    28.7823    38.1567 0.0000e+00
     18.145  44.558488     0.6572    13.2847     5.1869     18.000    28.7846    38.1598 0.0000e+00
     18.396  44.563289     0.6456    13.2852     5.1871     18.250    28.7876    38.1638 0.0000e+00
     18.649  44.565274     0.6445    13.2846     5.1831     18.500    28.7896    38.1662 0.0000e+00
     18.901  44.563806     0.6385    13.2827     5.1894     18.750    28.7903    38.1666 0.0000e+00
     19.153  44.560129     0.6561    13.2794     5.1897     19.000    28.7907    38.1662 0.0000e+00
     19.405  44.554381     0.6660    13.2747     5.1923     19.250    28.7909    38.1653 0.0000e+00
     19.657  44.547809     0.6574    13.2696     5.1984     19.500    28.7910    38.1640 0.0000e+00
     19.909  44.543499     0.6563    13.2658     5.2041     19.750    28.7916    38.1636 0.0000e+00
     20.161  44.539248     0.6807    13.2622     5.2054     20.000    28.7919    38.1630 0.0000e+00
     20.413  44.535400     0.7050    13.2591     5.2061     20.250    28.7919    38.1623 0.0000e+00
     20.665  44.533150     0.6836    13.2571     5.2043     20.500    28.7921    38.1620 0.0000e+00
     20.917  44.532179     0.6670    13.2560     5.2114     20.750    28.7924    38.1621 0.0000e+00
     21.169  44.530759     0.6724    13.2547     5.2151     21.000    28.7926    38.1620 0.0000e+00
     21.421  44.528340     0.6127    13.2527     5.2172     21.250    28.7927    38.1615 0.0000e+00
     21.673  44.524176     0.6637    13.2496     5.2163     21.500    28.7925    38.1604 0.0000e+00
     21.925  44.519504     0.6567    13.2462     5.2087     21.750    28.7923    38.1593 0.0000e+00
     22.177  44.515730     0.6654    13.2433     5.1971     22.000    28.7924    38.1585 0.0000e+00
     22.429  44.513179     0.6629    13.2411     5.1900     22.250    28.7926    38.1582 0.0000e+00
     22.682  44.511691     0.6698    13.2396     5.1933     22.500    28.7928    38.1580 0.0000e+00
     22.934  44.510171     0.6512    13.2382     5.2031     22.750    28.7930    38.1579 0.0000e+00
     23.186  44.508450     0.6528    13.2366     5.2117     23.000    28.7932    38.1577 0.0000e+00
     23.437  44.505963     0.6571    13.2346     5.2148     23.250    28.7932    38.1572 0.0000e+00
     23.690  44.503581     0.6538    13.2325     5.2188     23.500    28.7935    38.1569 0.0000e+00
     23.941  44.501429     0.6463    13.2306     5.2207     23.750    28.7936    38.1567 0.0000e+00
     24.193  44.499515     0.6241    13.2288     5.2216     24.000    28.7939    38.1565 0.0000e+00
     24.446  44.497673     0.6769    13.2271     5.2192     24.250    28.7941    38.1563 0.0000e+00
     24.697  44.495142     0.6557    13.2249     5.2197     24.500    28.7943    38.1560 0.0000e+00
     24.949  44.491912     0.6277    13.2220     5.2260     24.750    28.7948    38.1557 0.0000e+00
     25.201  44.484341     0.6383    13.2160     5.2301     25.000    28.7949    38.1543 0.0000e+00
     25.453  44.473951     0.6688    13.2089     5.2306     25.250    28.7941    38.1514 0.0000e+00
     25.705  44.468678     0.6567    13.2040     5.2290     25.500    28.7949    38.1511 0.0000e+00
     25.958  44.463184     0.6461    13.1994     5.2275     25.750    28.7954    38.1504 0.0000e+00
     26.210  44.456343     0.6364    13.1939     5.2280     26.000    28.7956    38.1492 0.0000e+00
     26.462  44.447706     0.6136    13.1877     5.2268     26.250    28.7952    38.1470 0.0000e+00
     26.714  44.441189     0.6016    13.1827     5.2280     26.500    28.7952    38.1457 0.0000e+00
     26.966  44.436534     0.5862    13.1788     5.2312     26.750    28.7956    38.1450 0.0000e+00
     27.218  44.434148     0.6227    13.1765     5.2345     27.000    28.7960    38.1449 0.0000e+00
     27.470  44.432923     0.5991    13.1751     5.2405     27.250    28.7963    38.1450 0.0000e+00
     27.721  44.431940     0.5898    13.1741     5.2454     27.500    28.7965    38.1450 0.0000e+00
     27.974  44.430937     0.5829    13.1731     5.2436     27.750    28.7966    38.1449 0.0000e+00
     28.226  44.430173     0.5614    13.1724     5.2383     28.000    28.7967    38.1447 0.0000e+00
     28.478  44.429859     0.5605    13.1720     5.2293     28.250    28.7968    38.1447 0.0000e+00
     28.730  44.429826     0.5674    13.1716     5.2241     28.500    28.7970    38.1449 0.0000e+00
     28.982  44.429206     0.5759    13.1710     5.2258     28.750    28.7971    38.1449 0.0000e+00
     29.234  44.427750     0.5999    13.1699     5.2284     29.000    28.7970    38.1444 0.0000e+00
     29.486  44.425970     0.5976    13.1685     5.2362     29.250    28.7970    38.1440 0.0000e+00
     29.738  44.424229     0.5722    13.1670     5.2362     29.500    28.7971    38.1437 0.0000e+00
     29.990  44.422447     0.5596    13.1654     5.2377     29.750    28.7972    38.1435 0.0000e+00
     30.242  44.420770     0.5535    13.1638     5.2378     30.000    28.7975    38.1434 0.0000e+00
     30.494  44.419436     0.5716    13.1623     5.2352     30.250    28.7979    38.1435 0.0000e+00
     30.746  44.418595     0.5834    13.1610     5.2330     30.500    28.7985    38.1439 0.0000e+00
     30.999  44.418446     0.5608    13.1603     5.2303     30.750    28.7989    38.1443 0.0000e+00
     31.250  44.418529     0.5585    13.1600     5.2259     31.000    28.7993    38.1446 0.0000e+00
     31.502  44.418497     0.5680    13.1598     5.2302     31.250    28.7993    38.1446 0.0000e+00
     31.754  44.418534     0.5678    13.1597     5.2346     31.500    28.7994    38.1447 0.0000e+00
     32.007  44.418807     0.5738    13.1597     5.2376     31.750    28.7995    38.1449 0.0000e+00
     32.259  44.419105     0.5678    13.1598     5.2325     32.000    28.7996    38.1448 0.0000e+00
     32.511  44.419475     0.5764    13.1600     5.2210     32.250    28.7996    38.1450 0.0000e+00
     32.763  44.420350     0.5843    13.1605     5.2146     32.500    28.7997    38.1452 0.0000e+00
     33.014  44.422583     0.5640    13.1619     5.2163     32.750    28.7998    38.1458 0.0000e+00
     33.266  44.427937     0.5540    13.1652     5.2189     33.000    28.8005    38.1475 0.0000e+00
     33.518  44.436111     0.5593    13.1701     5.2193     33.250    28.8016    38.1503 0.0000e+00
     33.770  44.445170     0.5555    13.1759     5.2189     33.500    28.8025    38.1530 0.0000e+00
     34.022  44.454716     0.5607    13.1820     5.2148     33.750    28.8036    38.1560 0.0000e+00
     34.274  44.462001     0.5755    13.1871     5.2089     34.000    28.8039    38.1578 0.0000e+00
     34.526  44.467136     0.5534    13.1908     5.2018     34.250    28.8040    38.1589 0.0000e+00
     34.779  44.472073     0.5599    13.1943     5.1958     34.500    28.8041    38.1600 0.0000e+00
     35.031  44.478941     0.5801    13.1986     5.1904     34.750    28.8049    38.1622 0.0000e+00
     35.283  44.484867     0.5663    13.2022     5.1943     35.000    28.8057    38.1641 0.0000e+00
     35.535  44.487228     0.5314    13.2041     5.1995     35.250    28.8055    38.1644 0.0000e+00
     35.787  44.488414     0.5160    13.2051     5.2045     35.500    28.8054    38.1645 0.0000e+00
     36.039  44.489722     0.5372    13.2058     5.2066     35.750    28.8056    38.1649 0.0000e+00
     36.291  44.490327     0.5524    13.2061     5.2023     36.000    28.8055    38.1649 0.0000e+00
     36.543  44.490491     0.5195    13.2063     5.1958     36.250    28.8055    38.1648 0.0000e+00
     36.795  44.491396     0.5348    13.2066     5.1958     36.500    28.8057    38.1652 0.0000e+00
     37.048  44.491832     0.5047    13.2068     5.1978     36.750    28.8058    38.1654 0.0000e+00
     37.299  44.491489     0.5296    13.2067     5.1954     37.000    28.8056    38.1651 0.0000e+00
     37.551  44.492875     0.5116    13.2077     5.1906     37.250    28.8055    38.1652 0.0000e+00
     37.804  44.497434     0.5312    13.2109     5.1904     37.500    28.8057    38.1663 0.0000e+00
     38.056  44.505045     0.4910    13.2163     5.1886     37.750    28.8059    38.1681 0.0000e+00
     38.307  44.514102     0.5053    13.2220     5.1887     38.000    28.8069    38.1709 0.0000e+00
     38.559  44.519528     0.5266    13.2263     5.1816     38.250    28.8067    38.1718 0.0000e+00
     38.811  44.523804     0.5299    13.2295     5.1807     38.500    28.8066    38.1725 0.0000e+00
     39.064  44.526130     0.5324    13.2314     5.1821     38.750    28.8064    38.1727 0.0000e+00
     39.316  44.528834     0.5344    13.2334     5.1808     39.000    28.8063    38.1732 0.0000e+00
     39.567  44.534062     0.5365    13.2368     5.1773     39.250    28.8068    38.1747 0.0000e+00
     39.819  44.541330     0.5344    13.2416     5.1739     39.500    28.8073    38.1767 0.0000e+00
     40.071  44.551457     0.5141    13.2485     5.1714     39.750    28.8080    38.1794 0.0000e+00
     40.324  44.563394     0.5258    13.2564     5.1682     40.000    28.8090    38.1828 0.0000e+00
     40.576  44.576925     0.5336    13.2659     5.1614     40.250    28.8096    38.1861 0.0000e+00
     40.828  44.594689     0.4917    13.2779     5.1501     40.500    28.8110    38.1910 0.0000e+00
     41.080  44.609653     0.5212    13.2881     5.1435     40.750    28.8118    38.1950 0.0000e+00
     41.332  44.619921     0.4884    13.2958     5.1354     41.000    28.8118    38.1970 0.0000e+00
     41.584  44.630325     0.4966    13.3029     5.1295     41.250    28.8124    38.1997 0.0000e+00
     41.836  44.641855     0.4800    13.3102     5.1206     41.500    28.8137    38.2033 0.0000e+00
     42.088  44.653416     0.4808    13.3179     5.1109     41.750    28.8146    38.2065 0.0000e+00
     42.340  44.668384     0.4769    13.3274     5.0976     42.000    28.8163    38.2112 0.0000e+00
     42.592  44.686662     0.4726    13.3382     5.0801     42.250    28.8190    38.2178 0.0000e+00
     42.844  44.704579     0.4571    13.3492     5.0661     42.500    28.8215    38.2239 0.0000e+00
     43.096  44.720967     0.4552    13.3592     5.0575     42.750    28.8236    38.2294 0.0000e+00
     43.348  44.731113     0.4550    13.3659     5.0651     43.000    28.8244    38.2322 0.0000e+00
     43.600  44.735899     0.4593    13.3699     5.0778     43.250    28.8240    38.2327 0.0000e+00
     43.853  44.739149     0.4265    13.3725     5.0771     43.500    28.8237    38.2331 0.0000e+00
     44.105  44.743680     0.4252    13.3754     5.0701     43.750    28.8241    38.2344 0.0000e+00
     44.357  44.750199     0.4183    13.3791     5.0658     44.000    28.8253    38.2368 0.0000e+00
     44.609  44.755852     0.4217    13.3824     5.0688     44.250    28.8261    38.2387 0.0000e+00
     44.861  44.759607     0.4262    13.3849     5.0699     44.500    28.8264    38.2398 0.0000e+00
     45.113  44.761454     0.4182    13.3863     5.0658     44.750    28.8263    38.2401 0.0000e+00
     45.365  44.762594     0.4032    13.3873     5.0614     45.000    28.8261    38.2401 0.0000e+00
     45.616  44.764112     0.3930    13.3882     5.0628     45.250    28.8261    38.2404 0.0000e+00
     45.869  44.766245     0.3907    13.3894     5.0680     45.500    28.8264    38.2411 0.0000e+00
     46.121  44.768348     0.3868    13.3906     5.0675     45.750    28.8268    38.2418 0.0000e+00
     46.373  44.770072     0.3757    13.3917     5.0635     46.000    28.8269    38.2423 0.0000e+00
     46.625  44.771287     0.3773    13.3924     5.0577     46.250    28.8270    38.2426 0.0000e+00
     46.877  44.772005     0.3664    13.3929     5.0534     46.500    28.8269    38.2426 0.0000e+00
     47.129  44.772557     0.3798    13.3934     5.0535     46.750    28.8268    38.2426 0.0000e+00
     47.382  44.773022     0.3693    13.3938     5.0523     47.000    28.8267    38.2426 0.0000e+00
