       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     24.194  44.603894     0.3773    13.3526     5.1710     24.000    28.7492    38.1324 0.0000e+00
     24.445  44.605018     0.3401    13.3534     5.1677     24.250    28.7492    38.1325 0.0000e+00
     24.697  44.605713     0.3833    13.3541     5.1673     24.500    28.7489    38.1324 0.0000e+00
     24.949  44.607023     0.3621    13.3552     5.1651     24.750    28.7487    38.1324 0.0000e+00
     25.201  44.609485     0.3604    13.3568     5.1654     25.000    28.7489    38.1330 0.0000e+00
     25.454  44.609012     0.3642    13.3565     5.1691     25.250    28.7487    38.1328 0.0000e+00
     25.705  44.605857     0.3407    13.3539     5.1715     25.500    28.7489    38.1323 0.0000e+00
     25.957  44.600926     0.3289    13.3502     5.1693     25.750    28.7488    38.1311 0.0000e+00
     26.210  44.597958     0.3420    13.3477     5.1674     26.000    28.7489    38.1306 0.0000e+00
     26.462  44.596697     0.3886    13.3464     5.1724     26.250    28.7492    38.1306 0.0000e+00
     26.714  44.596041     0.3465    13.3456     5.1707     26.500    28.7494    38.1307 0.0000e+00
     26.966  44.595744     0.3639    13.3452     5.1635     26.750    28.7495    38.1306 0.0000e+00
     27.217  44.595710     0.3502    13.3451     5.1617     27.000    28.7496    38.1306 0.0000e+00
     27.470  44.596227     0.3637    13.3453     5.1698     27.250    28.7496    38.1307 0.0000e+00
     27.722  44.597859     0.3764    13.3464     5.1750     27.500    28.7497    38.1312 0.0000e+00
     27.974  44.599480     0.3774    13.3474     5.1733     27.750    28.7498    38.1316 0.0000e+00
     28.226  44.599953     0.3714    13.3478     5.1698     28.000    28.7497    38.1316 0.0000e+00
     28.478  44.600022     0.3987    13.3479     5.1669     28.250    28.7496    38.1314 0.0000e+00
     28.730  44.600562     0.3836    13.3482     5.1707     28.500    28.7496    38.1315 0.0000e+00
     28.982  44.601397     0.3647    13.3487     5.1683     28.750    28.7497    38.1317 0.0000e+00
     29.234  44.602435     0.3767    13.3495     5.1711     29.000    28.7496    38.1318 0.0000e+00
     29.486  44.603980     0.3555    13.3506     5.1704     29.250    28.7495    38.1320 0.0000e+00
     29.738  44.606073     0.3466    13.3522     5.1698     29.500    28.7494    38.1323 0.0000e+00
     29.990  44.608492     0.3554    13.3540     5.1668     29.750    28.7493    38.1327 0.0000e+00
     30.242  44.609828     0.3584    13.3551     5.1584     30.000    28.7492    38.1328 0.0000e+00
     30.494  44.609090     0.3612    13.3547     5.1639     30.250    28.7490    38.1323 0.0000e+00
     30.746  44.608832     0.3207    13.3544     5.1675     30.500    28.7490    38.1323 0.0000e+00
     30.998  44.609504     0.3427    13.3549     5.1671     30.750    28.7489    38.1323 0.0000e+00
     31.250  44.611350     0.3250    13.3561     5.1687     31.000    28.7490    38.1327 0.0000e+00
     31.502  44.612731     0.3202    13.3570     5.1658     31.250    28.7490    38.1331 0.0000e+00
     31.754  44.613551     0.3261    13.3577     5.1629     31.500    28.7489    38.1331 0.0000e+00
     32.006  44.614207     0.3164    13.3582     5.1636     31.750    28.7488    38.1330 0.0000e+00
     32.259  44.614324     0.2956    13.3583     5.1598     32.000    28.7487    38.1329 0.0000e+00
     32.511  44.614219     0.3566    13.3580     5.1567     32.250    28.7488    38.1330 0.0000e+00
     32.763  44.613468     0.3314    13.3574     5.1543     32.500    28.7488    38.1328 0.0000e+00
     33.014  44.613158     0.3132    13.3571     5.1583     32.750    28.7488    38.1327 0.0000e+00
     33.267  44.613317     0.3198    13.3571     5.1583     33.000    28.7489    38.1328 0.0000e+00
     33.519  44.614181     0.3083    13.3576     5.1598     33.250    28.7488    38.1329 0.0000e+00
     33.771  44.615777     0.3078    13.3587     5.1612     33.500    28.7489    38.1332 0.0000e+00
     34.023  44.617046     0.2986    13.3596     5.1656     33.750    28.7488    38.1334 0.0000e+00
     34.275  44.617162     0.2978    13.3598     5.1631     34.000    28.7487    38.1332 0.0000e+00
     34.526  44.618118     0.3280    13.3606     5.1569     34.250    28.7485    38.1332 0.0000e+00
     34.779  44.620842     0.2980    13.3628     5.1500     34.500    28.7483    38.1336 0.0000e+00
     35.031  44.625887     0.3208    13.3665     5.1400     34.750    28.7482    38.1345 0.0000e+00
     35.283  44.630204     0.2723    13.3699     5.1363     35.000    28.7480    38.1352 0.0000e+00
     35.535  44.631387     0.3091    13.3714     5.1392     35.250    28.7473    38.1346 0.0000e+00
     35.787  44.631437     0.3309    13.3719     5.1463     35.500    28.7469    38.1341 0.0000e+00
     36.039  44.630875     0.2720    13.3715     5.1488     35.750    28.7467    38.1338 0.0000e+00
     36.291  44.631135     0.2824    13.3717     5.1514     36.000    28.7467    38.1338 0.0000e+00
     36.543  44.631834     0.2564    13.3719     5.1470     36.250    28.7468    38.1340 0.0000e+00
     36.795  44.631952     0.2620    13.3719     5.1440     36.500    28.7469    38.1341 0.0000e+00
     37.048  44.631309     0.2484    13.3714     5.1448     36.750    28.7469    38.1339 0.0000e+00
     37.299  44.630382     0.2420    13.3707     5.1474     37.000    28.7468    38.1336 0.0000e+00
     37.551  44.630688     0.2365    13.3708     5.1450     37.250    28.7468    38.1336 0.0000e+00
     37.803  44.631576     0.2373    13.3714     5.1457     37.500    28.7468    38.1338 0.0000e+00
     38.055  44.631824     0.2219    13.3715     5.1459     37.750    28.7467    38.1338 0.0000e+00
     38.308  44.631095     0.2394    13.3709     5.1531     38.000    28.7467    38.1335 0.0000e+00
     38.560  44.628422     0.2514    13.3686     5.1565     38.250    28.7469    38.1332 0.0000e+00
     38.811  44.622040     0.2480    13.3638     5.1600     38.500    28.7469    38.1318 0.0000e+00
     39.064  44.617013     0.2293    13.3597     5.1588     38.750    28.7471    38.1310 0.0000e+00
     39.316  44.616453     0.2329    13.3584     5.1606     39.000    28.7478    38.1316 0.0000e+00
     39.568  44.616451     0.2723    13.3580     5.1662     39.250    28.7482    38.1319 0.0000e+00
     39.819  44.614370     0.2607    13.3559     5.1682     39.500    28.7487    38.1319 0.0000e+00
     40.071  44.608843     0.2742    13.3516     5.1705     39.750    28.7487    38.1308 0.0000e+00
     40.324  44.604130     0.2783    13.3476     5.1694     40.000    28.7491    38.1302 0.0000e+00
     40.576  44.600292     0.2646    13.3441     5.1699     40.250    28.7496    38.1300 0.0000e+00
     40.828  44.597772     0.2658    13.3416     5.1778     40.500    28.7501    38.1299 0.0000e+00
     41.080  44.596158     0.3058    13.3396     5.1897     40.750    28.7508    38.1303 0.0000e+00
     41.332  44.588923     0.3859    13.3340     5.1951     41.000    28.7509    38.1287 0.0000e+00
     41.584  44.583596     0.3001    13.3292     5.1927     41.250    28.7516    38.1284 0.0000e+00
     41.836  44.580510     0.3043    13.3264     5.1901     41.500    28.7520    38.1282 0.0000e+00
     42.089  44.580662     0.3204    13.3259     5.1892     41.750    28.7525    38.1286 0.0000e+00
     42.340  44.582061     0.3283    13.3268     5.1883     42.000    28.7526    38.1290 0.0000e+00
     42.592  44.583455     0.3418    13.3279     5.1817     42.250    28.7525    38.1291 0.0000e+00
     42.844  44.585359     0.3624    13.3291     5.1736     42.500    28.7526    38.1296 0.0000e+00
     43.096  44.585456     0.3533    13.3294     5.1663     42.750    28.7523    38.1293 0.0000e+00
     43.348  44.586805     0.3743    13.3305     5.1638     43.000    28.7521    38.1294 0.0000e+00
     43.601  44.594830     0.3665    13.3369     5.1699     43.250    28.7516    38.1305 0.0000e+00
     43.853  44.606411     0.3675    13.3454     5.1833     43.500    28.7518    38.1330 0.0000e+00
     44.105  44.603114     0.3861    13.3434     5.1876     43.750    28.7512    38.1317 0.0000e+00
     44.357  44.594379     0.3295    13.3372     5.1860     44.000    28.7508    38.1295 0.0000e+00
     44.609  44.589544     0.3381    13.3328     5.1896     44.250    28.7515    38.1291 0.0000e+00
     44.861  44.586048     0.3150    13.3294     5.1978     44.500    28.7522    38.1290 0.0000e+00
     45.113  44.582944     0.3042    13.3265     5.2056     44.750    28.7526    38.1288 0.0000e+00
     45.365  44.580419     0.3276    13.3239     5.2024     45.000    28.7532    38.1289 0.0000e+00
     45.617  44.577807     0.3567    13.3211     5.1900     45.250    28.7540    38.1291 0.0000e+00
     45.869  44.574952     0.3534    13.3185     5.1775     45.500    28.7544    38.1289 0.0000e+00
     46.121  44.573861     0.3727    13.3172     5.1782     45.750    28.7548    38.1291 0.0000e+00
     46.373  44.574404     0.3561    13.3173     5.1823     46.000    28.7549    38.1293 0.0000e+00
     46.625  44.575349     0.3650    13.3180     5.1855     46.250    28.7549    38.1294 0.0000e+00
     46.878  44.575568     0.3707    13.3181     5.1954     46.500    28.7550    38.1295 0.0000e+00
     47.129  44.574389     0.3927    13.3170     5.2014     46.750    28.7550    38.1293 0.0000e+00
     47.381  44.573255     0.3583    13.3157     5.2049     47.000    28.7554    38.1294 0.0000e+00
     47.633  44.571576     0.3572    13.3140     5.2049     47.250    28.7557    38.1294 0.0000e+00
     47.886  44.569590     0.3523    13.3119     5.2041     47.500    28.7562    38.1294 0.0000e+00
     48.138  44.568032     0.3729    13.3104     5.2053     47.750    28.7566    38.1294 0.0000e+00
     48.389  44.568008     0.3599    13.3100     5.1966     48.000    28.7568    38.1296 0.0000e+00
     48.642  44.567763     0.3492    13.3096     5.1996     48.250    28.7569    38.1297 0.0000e+00
     48.894  44.567672     0.3548    13.3094     5.2018     48.500    28.7569    38.1297 0.0000e+00
     49.145  44.567674     0.3376    13.3092     5.2017     48.750    28.7570    38.1297 0.0000e+00
     49.397  44.567729     0.3737    13.3091     5.1988     49.000    28.7571    38.1298 0.0000e+00
     49.650  44.567911     0.3534    13.3091     5.1972     49.250    28.7572    38.1299 0.0000e+00
     49.902  44.568121     0.3504    13.3091     5.1979     49.500    28.7572    38.1299 0.0000e+00
     50.154  44.568085     0.3706    13.3091     5.1976     49.750    28.7572    38.1298 0.0000e+00
     50.406  44.568302     0.3940    13.3091     5.2003     50.000    28.7572    38.1299 0.0000e+00
     50.658  44.568770     0.3587    13.3092     5.2021     50.250    28.7574    38.1301 0.0000e+00
     50.910  44.569116     0.3435    13.3093     5.2016     50.500    28.7575    38.1302 0.0000e+00
     51.162  44.569340     0.5322    13.3094     5.2033     50.750    28.7575    38.1302 0.0000e+00
     51.414  44.569525     0.3821    13.3095     5.2002     51.000    28.7574    38.1302 0.0000e+00
     51.666  44.569762     0.3502    13.3095     5.1939     51.250    28.7575    38.1303 0.0000e+00
     51.918  44.569928     0.3562    13.3095     5.1878     51.500    28.7575    38.1303 0.0000e+00
     52.171  44.570131     0.3737    13.3096     5.1934     51.750    28.7575    38.1303 0.0000e+00
     52.423  44.570277     0.3248    13.3096     5.1996     52.000    28.7575    38.1303 0.0000e+00
     52.675  44.570355     0.3674    13.3096     5.2036     52.250    28.7575    38.1303 0.0000e+00
     52.927  44.570510     0.3312    13.3096     5.2046     52.500    28.7576    38.1304 0.0000e+00
     53.179  44.570818     0.3449    13.3096     5.1999     52.750    28.7576    38.1305 0.0000e+00
     53.431  44.571045     0.3587    13.3097     5.1924     53.000    28.7577    38.1305 0.0000e+00
     53.683  44.571246     0.3527    13.3098     5.1852     53.250    28.7577    38.1305 0.0000e+00
     53.935  44.571669     0.3488    13.3100     5.1938     53.500    28.7577    38.1306 0.0000e+00
     54.187  44.572017     0.3300    13.3101     5.1967     53.750    28.7578    38.1307 0.0000e+00
     54.439  44.572126     0.3394    13.3102     5.1982     54.000    28.7577    38.1306 0.0000e+00
     54.691  44.572233     0.3587    13.3102     5.2002     54.250    28.7577    38.1306 0.0000e+00
     54.943  44.572429     0.3479    13.3102     5.2005     54.500    28.7577    38.1306 0.0000e+00
     55.195  44.572709     0.3571    13.3103     5.1975     54.750    28.7578    38.1307 0.0000e+00
     55.447  44.573022     0.3480    13.3103     5.1914     55.000    28.7579    38.1309 0.0000e+00
     55.700  44.573290     0.3479    13.3105     5.1833     55.250    28.7579    38.1309 0.0000e+00
     55.951  44.573427     0.3435    13.3104     5.1876     55.500    28.7580    38.1310 0.0000e+00
     56.203  44.573375     0.3264    13.3102     5.1941     55.750    28.7581    38.1310 0.0000e+00
     56.455  44.573279     0.3702    13.3099     5.1975     56.000    28.7582    38.1311 0.0000e+00
     56.708  44.573413     0.3531    13.3098     5.1965     56.250    28.7583    38.1312 0.0000e+00
     56.960  44.573597     0.3508    13.3099     5.1966     56.500    28.7582    38.1311 0.0000e+00
     57.212  44.573838     0.3337    13.3101     5.1902     56.750    28.7582    38.1311 0.0000e+00
     57.464  44.574289     0.3536    13.3104     5.1952     57.000    28.7582    38.1311 0.0000e+00
     57.716  44.574818     0.3711    13.3108     5.2043     57.250    28.7580    38.1311 0.0000e+00
     57.968  44.575143     0.2880    13.3110     5.2090     57.500    28.7580    38.1311 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     57.750 -9.990e-29 -9.990e-29 -9.990e-29
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     58.000 -9.990e-29 -9.990e-29 -9.990e-29
     58.743  44.572664     0.3587    13.3085     5.1987     58.250    28.7583    38.1308 0.0000e+00
     58.976  44.572801     0.3524    13.3085     5.2069     58.500    28.7584    38.1309 0.0000e+00
     59.228  44.572797     0.3342    13.3084     5.2054     58.750    28.7584    38.1309 0.0000e+00
     59.481  44.572584     0.3224    13.3080     5.1929     59.000    28.7585    38.1309 0.0000e+00
     59.733  44.572300     0.3412    13.3077     5.1966     59.250    28.7586    38.1309 0.0000e+00
     59.985  44.571440     0.3434    13.3066     5.1954     59.500    28.7589    38.1310 0.0000e+00
     60.237  44.568058     0.3208    13.3038     5.2055     59.750    28.7591    38.1305 0.0000e+00
     60.489  44.562531     0.3579    13.2999     5.2117     60.000    28.7588    38.1290 0.0000e+00
     60.741  44.559144     0.3295    13.2969     5.2123     60.250    28.7590    38.1286 0.0000e+00
     60.993  44.556871     0.3306    13.2944     5.2121     60.500    28.7598    38.1288 0.0000e+00
     61.245  44.551408     0.3348    13.2899     5.2115     60.750    28.7601    38.1280 0.0000e+00
     61.497  44.545143     0.3492    13.2846     5.2135     61.000    28.7606    38.1272 0.0000e+00
