       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     21.673  44.359411     1.0604    13.1663     5.3526     21.500    28.7520    38.0858 0.0000e+00
     22.177  44.359548     1.0911    13.1663     5.3504     22.000    28.7519    38.0856 0.0000e+00
     22.681  44.360579     1.1023    13.1667     5.3487     22.500    28.7521    38.0860 0.0000e+00
     23.185  44.361447     1.1202    13.1671     5.3370     23.000    28.7522    38.0862 0.0000e+00
     23.690  44.361805     1.0874    13.1672     5.3336     23.500    28.7523    38.0862 0.0000e+00
     24.194  44.362252     1.1141    13.1673     5.3464     24.000    28.7523    38.0863 0.0000e+00
     24.698  44.362814     1.1201    13.1676     5.3381     24.500    28.7522    38.0863 0.0000e+00
     25.202  44.362788     1.1191    13.1675     5.3435     25.000    28.7521    38.0861 0.0000e+00
     25.705  44.362086     1.1007    13.1667     5.3496     25.500    28.7522    38.0860 0.0000e+00
     26.209  44.360783     1.1071    13.1649     5.3503     26.000    28.7528    38.0863 0.0000e+00
     26.714  44.359833     1.1026    13.1637     5.3473     26.500    28.7532    38.0864 0.0000e+00
     27.218  44.359520     1.1262    13.1630     5.3436     27.000    28.7535    38.0866 0.0000e+00
     27.722  44.355978     1.1078    13.1594     5.3297     27.500    28.7543    38.0866 0.0000e+00
     28.226  44.352718     1.0990    13.1554     5.3229     28.000    28.7556    38.0872 0.0000e+00
     28.730  44.351369     1.0656    13.1534     5.3286     28.500    28.7564    38.0877 0.0000e+00
     29.234  44.352722     1.0635    13.1542     5.3369     29.000    28.7565    38.0880 0.0000e+00
     29.738  44.351588     1.0461    13.1526     5.3254     29.500    28.7570    38.0883 0.0000e+00
     30.242  44.346938     1.0799    13.1474     5.3211     30.000    28.7585    38.0888 0.0000e+00
     30.746  44.344057     1.0439    13.1437     5.3128     30.500    28.7598    38.0895 0.0000e+00
     31.250  44.343790     1.0452    13.1429     5.2995     31.000    28.7603    38.0898 0.0000e+00
     31.754  44.344880     1.0788    13.1437     5.3250     31.500    28.7601    38.0898 0.0000e+00
     32.259  44.346002     0.9852    13.1447     5.3209     32.000    28.7598    38.0896 0.0000e+00
     32.763  44.345385     0.9881    13.1438     5.3181     32.500    28.7601    38.0897 0.0000e+00
     33.266  44.344542     1.0040    13.1424     5.3202     33.000    28.7607    38.0901 0.0000e+00
     33.771  44.342830     1.0122    13.1402     5.3181     33.500    28.7614    38.0904 0.0000e+00
     34.275  44.342600     1.0231    13.1394     5.3221     34.000    28.7619    38.0908 0.0000e+00
     34.779  44.343230     0.9989    13.1398     5.3154     34.500    28.7618    38.0907 0.0000e+00
     35.283  44.343878     0.9603    13.1402     5.3121     35.000    28.7617    38.0907 0.0000e+00
     35.787  44.344011     0.9882    13.1400     5.3186     35.500    28.7618    38.0908 0.0000e+00
     36.291  44.343748     1.1688    13.1394     5.3138     36.000    28.7621    38.0909 0.0000e+00
     36.795  44.343943     1.0002    13.1392     5.3210     36.500    28.7622    38.0911 0.0000e+00
     37.299  44.343751     0.9553    13.1388     5.3236     37.000    28.7624    38.0911 0.0000e+00
     37.804  44.343438     0.9442    13.1382     5.3182     37.500    28.7626    38.0912 0.0000e+00
     38.307  44.342746     0.9847    13.1370     5.3191     38.000    28.7630    38.0914 0.0000e+00
     38.812  44.339797     0.9684    13.1336     5.3179     38.500    28.7641    38.0918 0.0000e+00
     39.316  44.334291     0.9565    13.1276     5.3111     39.000    28.7657    38.0923 0.0000e+00
     39.820  44.334156     0.9584    13.1270     5.3141     39.500    28.7660    38.0926 0.0000e+00
     40.324  44.335227     0.9225    13.1280     5.3107     40.000    28.7657    38.0924 0.0000e+00
     40.828  44.332822     0.9128    13.1247     5.2994     40.500    28.7670    38.0932 0.0000e+00
     41.332  44.327681     0.9098    13.1185     5.2922     41.000    28.7691    38.0942 0.0000e+00
     41.836  44.325177     0.9137    13.1143     5.2878     41.500    28.7712    38.0958 0.0000e+00
     42.340  44.324875     0.9082    13.1124     5.2805     42.000    28.7727    38.0972 0.0000e+00
     42.844  44.325117     0.9220    13.1117     5.2936     42.500    28.7734    38.0979 0.0000e+00
     43.348  44.325207     0.8646    13.1115     5.3126     43.000    28.7735    38.0979 0.0000e+00
     43.852  44.325333     0.8554    13.1117     5.3117     43.500    28.7732    38.0976 0.0000e+00
     44.357  44.325684     0.8517    13.1119     5.2965     44.000    28.7732    38.0976 0.0000e+00
     44.861  44.326048     0.8518    13.1120     5.2938     44.500    28.7731    38.0975 0.0000e+00
     45.365  44.326727     0.8421    13.1121     5.2928     45.000    28.7734    38.0979 0.0000e+00
     45.869  44.327525     0.8513    13.1119     5.2988     45.500    28.7740    38.0986 0.0000e+00
     46.373  44.328453     0.8527    13.1119     5.3048     46.000    28.7745    38.0993 0.0000e+00
     46.877  44.329273     0.8479    13.1118     5.3065     46.500    28.7751    38.0999 0.0000e+00
     47.381  44.329689     0.8182    13.1116     5.3040     47.000    28.7754    38.1003 0.0000e+00
     47.885  44.330042     0.8268    13.1116     5.3089     47.500    28.7755    38.1004 0.0000e+00
     48.390  44.330372     0.8325    13.1118     5.2885     48.000    28.7754    38.1003 0.0000e+00
     48.894  44.330752     0.8260    13.1119     5.2821     48.500    28.7755    38.1003 0.0000e+00
     49.398  44.332062     0.8277    13.1121     5.2979     49.000    28.7760    38.1011 0.0000e+00
     49.902  44.335557     0.8489    13.1128     5.2973     49.500    28.7778    38.1036 0.0000e+00
     50.406  44.338770     0.8331    13.1136     5.2863     50.000    28.7792    38.1056 0.0000e+00
     50.910  44.341398     0.8289    13.1145     5.2804     50.500    28.7801    38.1070 0.0000e+00
     51.414  44.343282     0.8102    13.1151     5.2853     51.000    28.7808    38.1080 0.0000e+00
     51.918  44.344354     0.7864    13.1154     5.2843     51.500    28.7811    38.1085 0.0000e+00
     52.423  44.344689     0.7766    13.1155     5.2915     52.000    28.7811    38.1085 0.0000e+00
     52.927  44.345844     0.7693    13.1158     5.2943     52.500    28.7815    38.1091 0.0000e+00
     53.431  44.348774     0.7750    13.1169     5.2919     53.000    28.7825    38.1106 0.0000e+00
     53.935  44.351772     0.7681    13.1182     5.2803     53.500    28.7833    38.1119 0.0000e+00
     54.439  44.352746     0.7302    13.1185 -9.990e-29     54.000    28.7836    38.1124 0.0000e+00
