       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      5.141  44.454266     0.3203    13.2284     5.1822      5.100    28.7668    38.1222 0.0000e+00
      5.242  44.454420     0.3204    13.2285     5.1829      5.200    28.7668    38.1222 0.0000e+00
      5.342  44.454573     0.3227    13.2285     5.1835      5.300    28.7668    38.1222 0.0000e+00
      5.443  44.454704     0.3214    13.2285     5.1806      5.400    28.7669    38.1223 0.0000e+00
      5.544  44.454800     0.3191    13.2285     5.1807      5.500    28.7669    38.1224 0.0000e+00
      5.645  44.454881     0.3619    13.2285     5.1839      5.600    28.7670    38.1224 0.0000e+00
      5.746  44.454971     0.3356    13.2285     5.1806      5.700    28.7670    38.1224 0.0000e+00
      5.846  44.455111     0.3858    13.2286     5.1816      5.800    28.7670    38.1224 0.0000e+00
      5.947  44.455309     0.3564    13.2286     5.1797      5.900    28.7671    38.1226 0.0000e+00
      6.048  44.455531     0.3406    13.2286     5.1825      6.000    28.7673    38.1228 0.0000e+00
      6.149  44.455769     0.3474    13.2287     5.1842      6.100    28.7673    38.1229 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29      6.200 -9.990e-29 -9.990e-29 -9.990e-29
      6.308  44.456134     0.3646    13.2287     5.1898      6.300    28.7675    38.1231 0.0000e+00
      6.451  44.456351     0.3493    13.2287     5.1836      6.400    28.7676    38.1232 0.0000e+00
      6.552  44.456388     0.3926    13.2287     5.1799      6.500    28.7676    38.1232 0.0000e+00
      6.653  44.456382     0.3732    13.2287     5.1818      6.600    28.7676    38.1232 0.0000e+00
      6.754  44.456363     0.3876    13.2287     5.1751      6.700    28.7675    38.1231 0.0000e+00
      6.854  44.456342     0.3798    13.2287     5.1746      6.800    28.7675    38.1231 0.0000e+00
      6.955  44.456329     0.3667    13.2287     5.1774      6.900    28.7674    38.1230 0.0000e+00
      7.056  44.456309     0.3768    13.2287     5.1791      7.000    28.7674    38.1229 0.0000e+00
      7.157  44.456236     0.3724    13.2286     5.1827      7.100    28.7674    38.1229 0.0000e+00
      7.258  44.456136     0.3551    13.2286     5.1880      7.200    28.7673    38.1228 0.0000e+00
      7.359  44.456092     0.3812    13.2286     5.1878      7.300    28.7672    38.1227 0.0000e+00
      7.459  44.456130     0.3568    13.2286     5.1921      7.400    28.7672    38.1227 0.0000e+00
      7.560  44.456186     0.3896    13.2286     5.1941      7.500    28.7672    38.1227 0.0000e+00
      7.661  44.456204     0.3963    13.2285     5.1912      7.600    28.7673    38.1227 0.0000e+00
      7.762  44.456188     0.4028    13.2285     5.1894      7.700    28.7672    38.1227 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29      7.800 -9.990e-29 -9.990e-29 -9.990e-29
      7.913  44.456138     0.3801    13.2285     5.1849      7.900    28.7672    38.1226 0.0000e+00
      8.064  44.456070     0.3857    13.2284     5.1802      8.000    28.7672    38.1226 0.0000e+00
      8.165  44.456000     0.4120    13.2284     5.1805      8.100    28.7671    38.1224 0.0000e+00
      8.266  44.455869     0.3923    13.2283     5.1758      8.200    28.7671    38.1224 0.0000e+00
      8.367  44.455691     0.3942    13.2282     5.1734      8.300    28.7670    38.1222 0.0000e+00
      8.468  44.455506     0.4061    13.2280     5.1704      8.400    28.7670    38.1222 0.0000e+00
      8.568  44.455326     0.3981    13.2279     5.1662      8.500    28.7669    38.1220 0.0000e+00
      8.669  44.455128     0.3945    13.2278     5.1660      8.600    28.7668    38.1219 0.0000e+00
      8.770  44.454920     0.3879    13.2277     5.1655      8.700    28.7667    38.1218 0.0000e+00
      8.871  44.454747     0.3946    13.2276     5.1656      8.800    28.7667    38.1217 0.0000e+00
      8.972  44.454606     0.4010    13.2275     5.1696      8.900    28.7666    38.1216 0.0000e+00
      9.072  44.454473     0.3948    13.2274     5.1730      9.000    28.7666    38.1215 0.0000e+00
      9.173  44.454332     0.3918    13.2273     5.1793      9.100    28.7665    38.1214 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29      9.200 -9.990e-29 -9.990e-29 -9.990e-29
      9.335  44.454089     0.4089    13.2272     5.1841      9.300    28.7665    38.1213 0.0000e+00
      9.475  44.453879     0.4115    13.2271     5.1906      9.400    28.7664    38.1211 0.0000e+00
      9.576  44.453678     0.3818    13.2270     5.1849      9.500    28.7663    38.1210 0.0000e+00
      9.677  44.453526     0.4143    13.2270     5.1870      9.600    28.7661    38.1207 0.0000e+00
      9.778  44.453486     0.3970    13.2270     5.1858      9.700    28.7661    38.1207 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29      9.800 -9.990e-29 -9.990e-29 -9.990e-29
      9.933  44.453569     0.4055    13.2271     5.1812      9.900    28.7660    38.1206 0.0000e+00
     10.080  44.453773     0.4084    13.2274     5.1806     10.000    28.7659    38.1205 0.0000e+00
     10.181  44.454157     0.3921    13.2278     5.1792     10.100    28.7657    38.1204 0.0000e+00
     10.282  44.454840     0.4237    13.2281     5.1833     10.200    28.7658    38.1206 0.0000e+00
     10.383  44.455597     0.4109    13.2286     5.1841     10.300    28.7659    38.1208 0.0000e+00
     10.483  44.456126     0.4059    13.2290     5.1836     10.400    28.7659    38.1209 0.0000e+00
     10.584  44.456416     0.3857    13.2292     5.1800     10.500    28.7658    38.1209 0.0000e+00
     10.685  44.456592     0.4217    13.2294     5.1803     10.600    28.7657    38.1209 0.0000e+00
     10.786  44.456722     0.4157    13.2295     5.1803     10.700    28.7657    38.1208 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     10.800 -9.990e-29 -9.990e-29 -9.990e-29
     10.943  44.456856     0.3679    13.2295     5.1822     10.900    28.7657    38.1209 0.0000e+00
     11.088  44.456866     0.4292    13.2295     5.1796     11.000    28.7657    38.1208 0.0000e+00
     11.189  44.456785     0.4201    13.2294     5.1749     11.100    28.7657    38.1208 0.0000e+00
     11.290  44.456687     0.3969    13.2293     5.1743     11.200    28.7657    38.1207 0.0000e+00
     11.391  44.456604     0.4155    13.2292     5.1700     11.300    28.7657    38.1207 0.0000e+00
     11.492  44.456573     0.4462    13.2292     5.1681     11.400    28.7656    38.1206 0.0000e+00
     11.593  44.456607     0.4595    13.2293     5.1654     11.500    28.7655    38.1205 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     11.600 -9.990e-29 -9.990e-29 -9.990e-29
     11.749  44.456744     0.3801    13.2294     5.1601     11.700    28.7655    38.1205 0.0000e+00
     11.894  44.456902     0.4220    13.2295     5.1641     11.800    28.7654    38.1205 0.0000e+00
     11.995  44.456983     0.4324    13.2295     5.1656     11.900    28.7655    38.1205 0.0000e+00
     12.096  44.457010     0.3963    13.2295     5.1719     12.000    28.7655    38.1205 0.0000e+00
     12.197  44.457004     0.4555    13.2295     5.1739     12.100    28.7654    38.1204 0.0000e+00
     12.298  44.457015     0.4403    13.2294     5.1795     12.200    28.7655    38.1205 0.0000e+00
     12.399  44.457065     0.3838    13.2294     5.1789     12.300    28.7655    38.1205 0.0000e+00
     12.500  44.457116     0.4104    13.2294     5.1769     12.400    28.7655    38.1205 0.0000e+00
     12.601  44.457145     0.3892    13.2294     5.1772     12.500    28.7655    38.1205 0.0000e+00
     12.701  44.457152     0.3915    13.2294     5.1769     12.600    28.7655    38.1204 0.0000e+00
     12.802  44.457164     0.4020    13.2294     5.1779     12.700    28.7654    38.1204 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     12.800 -9.990e-29 -9.990e-29 -9.990e-29
     12.958  44.457332     0.4111    13.2294     5.1829     12.900    28.7655    38.1205 0.0000e+00
     13.104  44.457899     0.4040    13.2295     5.1811     13.000    28.7658    38.1209 0.0000e+00
     13.205  44.458777     0.4043    13.2298     5.1799     13.100    28.7661    38.1214 0.0000e+00
     13.306  44.460138     0.3723    13.2303     5.1833     13.200    28.7667    38.1222 0.0000e+00
     13.407  44.461708     0.3919    13.2307     5.1790     13.300    28.7674    38.1232 0.0000e+00
     13.508  44.463110     0.4011    13.2311     5.1768     13.400    28.7680    38.1241 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     13.500 -9.990e-29 -9.990e-29 -9.990e-29
     13.661  44.464731     0.4144    13.2317     5.1777     13.600    28.7685    38.1250 0.0000e+00
     13.810  44.465922     0.3804    13.2324     5.1741     13.700    28.7688    38.1254 0.0000e+00
     13.911  44.466654     0.4353    13.2328     5.1778     13.800    28.7688    38.1256 0.0000e+00
     14.011  44.467262     0.4335    13.2332     5.1802     13.900    28.7688    38.1257 0.0000e+00
     14.112  44.467570     0.4204    13.2333     5.1813     14.000    28.7689    38.1258 0.0000e+00
     14.213  44.467479     0.4022    13.2332     5.1830     14.100    28.7689    38.1259 0.0000e+00
     14.314  44.467031     0.4313    13.2330     5.1840     14.200    28.7688    38.1256 0.0000e+00
     14.415  44.466491     0.5013    13.2327     5.1761     14.300    28.7686    38.1253 0.0000e+00
     14.516  44.466066     0.4392    13.2324     5.1710     14.400    28.7685    38.1251 0.0000e+00
     14.617  44.465805     0.4324    13.2323     5.1700     14.500    28.7685    38.1250 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     14.600 -9.990e-29 -9.990e-29 -9.990e-29
     14.768  44.465970     0.4487    13.2323     5.1631     14.700    28.7685    38.1251 0.0000e+00
     14.919  44.467114     0.4740    13.2327     5.1672     14.800    28.7690    38.1257 0.0000e+00
     15.020  44.468304     0.4414    13.2332     5.1651     14.900    28.7693    38.1263 0.0000e+00
     15.121  44.469681     0.4398    13.2338     5.1689     15.000    28.7697    38.1270 0.0000e+00
     15.221  44.471400     0.4369    13.2346     5.1721     15.100    28.7701    38.1278 0.0000e+00
     15.322  44.473336     0.4621    13.2356     5.1753     15.200    28.7706    38.1286 0.0000e+00
     15.423  44.475474     0.4751    13.2367     5.1793     15.300    28.7711    38.1295 0.0000e+00
     15.524  44.478224     0.4743    13.2381     5.1802     15.400    28.7717    38.1307 0.0000e+00
     15.625  44.481758     0.4517    13.2397     5.1785     15.500    28.7727    38.1324 0.0000e+00
     15.726  44.485575     0.4523    13.2415     5.1764     15.600    28.7737    38.1343 0.0000e+00
     15.826  44.488807     0.4359    13.2430     5.1776     15.700    28.7746    38.1358 0.0000e+00
     15.927  44.491134     0.4595    13.2443     5.1768     15.800    28.7751    38.1367 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     15.900 -9.990e-29 -9.990e-29 -9.990e-29
     16.084  44.493517     0.4365    13.2457     5.1785     16.000    28.7754    38.1375 0.0000e+00
     16.229  44.495298     0.4882    13.2468     5.1789     16.100    28.7755    38.1380 0.0000e+00
     16.330  44.497209     0.4641    13.2481     5.1768     16.200    28.7756    38.1385 0.0000e+00
     16.431  44.500616     0.4694    13.2501     5.1738     16.300    28.7763    38.1398 0.0000e+00
     16.532  44.505876     0.4806    13.2528     5.1688     16.400    28.7774    38.1421 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     16.500 -9.990e-29 -9.990e-29 -9.990e-29
     16.685  44.516272     0.4819    13.2578     5.1658     16.600    28.7802    38.1469 0.0000e+00
     16.834  44.527204     0.4640    13.2634     5.1624     16.700    28.7827    38.1518 0.0000e+00
     16.935  44.533970     0.5432    13.2673     5.1631     16.800    28.7839    38.1542 0.0000e+00
     17.036  44.541354     0.5122    13.2716     5.1719     16.900    28.7850    38.1570 0.0000e+00
     17.137  44.549493     0.4947    13.2760     5.1733     17.000    28.7867    38.1603 0.0000e+00
     17.238  44.557273     0.5114    13.2804     5.1760     17.100    28.7883    38.1634 0.0000e+00
     17.338  44.563903     0.4931    13.2843     5.1784     17.200    28.7893    38.1657 0.0000e+00
     17.439  44.569433     0.5390    13.2876     5.1813     17.300    28.7901    38.1677 0.0000e+00
     17.540  44.573946     0.5127    13.2903     5.1760     17.400    28.7907    38.1693 0.0000e+00
     17.641  44.577742     0.5079    13.2926     5.1725     17.500    28.7913    38.1705 0.0000e+00
     17.742  44.581067     0.5381    13.2946     5.1684     17.600    28.7918    38.1717 0.0000e+00
     17.843  44.584132     0.5405    13.2963     5.1613     17.700    28.7923    38.1728 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     17.800 -9.990e-29 -9.990e-29 -9.990e-29
     18.004  44.589005     0.5494    13.2990     5.1539     17.900    28.7932    38.1748 0.0000e+00
     18.145  44.593234     0.5845    13.3011     5.1463     18.000    28.7941    38.1767 0.0000e+00
     18.246  44.596193     0.5993    13.3025     5.1479     18.100    28.7950    38.1780 0.0000e+00
     18.347  44.599311     0.6057    13.3039     5.1509     18.200    28.7958    38.1795 0.0000e+00
     18.447  44.602356     0.6283    13.3052     5.1506     18.300    28.7969    38.1812 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     18.400 -9.990e-29 -9.990e-29 -9.990e-29
     18.601  44.606422     0.5936    13.3069     5.1553     18.500    28.7981    38.1833 0.0000e+00
     18.749  44.609329     0.6764    13.3082     5.1564     18.600    28.7990    38.1846 0.0000e+00
     18.850  44.610780     0.6310    13.3089     5.1629     18.700    28.7993    38.1854 0.0000e+00
     18.951  44.612019     0.6470    13.3094     5.1617     18.800    28.7998    38.1860 0.0000e+00
     19.052  44.612999     0.6017    13.3098     5.1563     18.900    28.8000    38.1864 0.0000e+00
     19.153  44.613768     0.6274    13.3102     5.1596     19.000    28.8002    38.1868 0.0000e+00
     19.254  44.614430     0.6545    13.3105     5.1591     19.100    28.8003    38.1870 0.0000e+00
     19.355  44.615056     0.6406    13.3108     5.1597     19.200    28.8004    38.1873 0.0000e+00
     19.456  44.615619     0.6367    13.3111     5.1604     19.300    28.8006    38.1875 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     19.400 -9.990e-29 -9.990e-29 -9.990e-29
     19.623  44.616295     0.6202    13.3114     5.1621     19.500    28.8007    38.1878 0.0000e+00
     19.758  44.616476     0.6317    13.3115     5.1618     19.600    28.8007    38.1878 0.0000e+00
     19.858  44.616407     0.6267    13.3115     5.1552     19.700    28.8006    38.1877 0.0000e+00
     19.959  44.616284     0.6401    13.3115     5.1540     19.800    28.8005    38.1875 0.0000e+00
     20.060  44.616159     0.6140    13.3114     5.1490     19.900    28.8004    38.1874 0.0000e+00
     20.161  44.616107     0.6449    13.3114     5.1424     20.000    28.8004    38.1873 0.0000e+00
     20.262  44.616164     0.6547    13.3114     5.1393     20.100    28.8004    38.1874 0.0000e+00
     20.363  44.616331     0.6482    13.3115     5.1368     20.200    28.8004    38.1874 0.0000e+00
     20.464  44.616626     0.6427    13.3116     5.1394     20.300    28.8005    38.1875 0.0000e+00
     20.564  44.617086     0.6537    13.3119     5.1431     20.400    28.8005    38.1876 0.0000e+00
     20.665  44.617698     0.6577    13.3122     5.1452     20.500    28.8006    38.1878 0.0000e+00
     20.766  44.618335     0.6280    13.3124     5.1505     20.600    28.8008    38.1881 0.0000e+00
     20.867  44.618833     0.6213    13.3127     5.1522     20.700    28.8010    38.1884 0.0000e+00
     20.968  44.619141     0.6521    13.3128     5.1518     20.800    28.8009    38.1884 0.0000e+00
     21.069  44.619336     0.6471    13.3130     5.1524     20.900    28.8008    38.1883 0.0000e+00
     21.169  44.619588     0.6237    13.3132     5.1543     21.000    28.8009    38.1884 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     21.100 -9.990e-29 -9.990e-29 -9.990e-29
     21.342  44.620408     0.6633    13.3136     5.1543     21.200    28.8010    38.1887 0.0000e+00
     21.471  44.621331     0.6512    13.3140     5.1570     21.300    28.8013    38.1891 0.0000e+00
     21.573  44.622044     0.6578    13.3143     5.1577     21.400    28.8015    38.1895 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     21.500 -9.990e-29 -9.990e-29 -9.990e-29
     21.744  44.623052     0.6146    13.3148     5.1562     21.600    28.8017    38.1899 0.0000e+00
     21.875  44.623642     0.6474    13.3151     5.1625     21.700    28.8018    38.1901 0.0000e+00
     21.976  44.624059     0.6435    13.3153     5.1620     21.800    28.8019    38.1902 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     21.900 -9.990e-29 -9.990e-29 -9.990e-29
     22.144  44.624817     0.6179    13.3157     5.1621     22.000    28.8020    38.1905 0.0000e+00
     22.278  44.625575     0.6462    13.3160     5.1580     22.100    28.8021    38.1908 0.0000e+00
     22.379  44.626157     0.6018    13.3163     5.1542     22.200    28.8023    38.1910 0.0000e+00
     22.480  44.626649     0.6566    13.3166     5.1480     22.300    28.8024    38.1912 0.0000e+00
     22.580  44.627017     0.6394    13.3168     5.1460     22.400    28.8024    38.1913 0.0000e+00
     22.681  44.627365     0.6029    13.3170     5.1414     22.500    28.8024    38.1914 0.0000e+00
     22.782  44.627782     0.6083    13.3172     5.1388     22.600    28.8025    38.1915 0.0000e+00
     22.883  44.628211     0.6122    13.3174     5.1395     22.700    28.8026    38.1917 0.0000e+00
     22.984  44.628603     0.6186    13.3176     5.1413     22.800    28.8027    38.1918 0.0000e+00
     23.085  44.628991     0.6133    13.3179     5.1424     22.900    28.8026    38.1919 0.0000e+00
     23.185  44.629400     0.6347    13.3181     5.1432     23.000    28.8027    38.1921 0.0000e+00
     23.286  44.629838     0.6354    13.3182     5.1452     23.100    28.8028    38.1922 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     23.200 -9.990e-29 -9.990e-29 -9.990e-29
     23.449  44.630640     0.6246    13.3186     5.1414     23.300    28.8030    38.1925 0.0000e+00
     23.588  44.631519     0.6209    13.3190     5.1416     23.400    28.8032    38.1928 0.0000e+00
     23.689  44.632185     0.6022    13.3194     5.1388     23.500    28.8033    38.1932 0.0000e+00
     23.790  44.632715     0.6228    13.3195     5.1375     23.600    28.8035    38.1934 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     23.700 -9.990e-29 -9.990e-29 -9.990e-29
     23.951  44.633357     0.6290    13.3198     5.1370     23.800    28.8037    38.1937 0.0000e+00
     24.092  44.633709     0.6251    13.3199     5.1423     23.900    28.8038    38.1938 0.0000e+00
     24.193  44.633770     0.6189    13.3198     5.1376     24.000    28.8039    38.1940 0.0000e+00
     24.294  44.633711     0.6241    13.3197     5.1408     24.100    28.8039    38.1940 0.0000e+00
     24.395  44.633562     0.6150    13.3195     5.1456     24.200    28.8040    38.1940 0.0000e+00
     24.496  44.633342     0.6064    13.3193     5.1452     24.300    28.8040    38.1940 0.0000e+00
     24.597  44.633100     0.5990    13.3191     5.1441     24.400    28.8040    38.1939 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     24.500 -9.990e-29 -9.990e-29 -9.990e-29
     24.752  44.632806     0.6356    13.3189     5.1426     24.600    28.8039    38.1937 0.0000e+00
     24.899  44.632663     0.5818    13.3188     5.1484     24.700    28.8039    38.1937 0.0000e+00
     25.000  44.632614     0.5622    13.3187     5.1449     24.800    28.8039    38.1937 0.0000e+00
     25.101  44.632557     0.5955    13.3186     5.1432     24.900    28.8039    38.1936 0.0000e+00
     25.201  44.632433     0.6459    13.3184     5.1403     25.000    28.8040    38.1937 0.0000e+00
     25.302  44.632236     0.5868    13.3182     5.1448     25.100    28.8040    38.1936 0.0000e+00
     25.403  44.632031     0.6101    13.3180     5.1475     25.200    28.8040    38.1935 0.0000e+00
     25.504  44.631860     0.6071    13.3179     5.1470     25.300    28.8040    38.1935 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     25.400 -9.990e-29 -9.990e-29 -9.990e-29
     25.675  44.631722     0.5991    13.3177     5.1467     25.500    28.8040    38.1935 0.0000e+00
     25.806  44.631811     0.5606    13.3177     5.1447     25.600    28.8040    38.1935 0.0000e+00
     25.907  44.631944     0.5969    13.3177     5.1429     25.700    28.8041    38.1936 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     25.800 -9.990e-29 -9.990e-29 -9.990e-29
     26.064  44.632181     0.6058    13.3178     5.1350     25.900    28.8041    38.1936 0.0000e+00
     26.209  44.632461     0.5983    13.3179     5.1416     26.000    28.8041    38.1937 0.0000e+00
     26.311  44.632688     0.6001    13.3180     5.1363     26.100    28.8042    38.1938 0.0000e+00
     26.412  44.632906     0.5870    13.3181     5.1386     26.200    28.8043    38.1939 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     26.300 -9.990e-29 -9.990e-29 -9.990e-29
     26.573  44.633223     0.6379    13.3182     5.1442     26.400    28.8043    38.1940 0.0000e+00
     26.714  44.633462     0.6171    13.3183     5.1473     26.500    28.8043    38.1940 0.0000e+00
     26.814  44.633598     0.6225    13.3184     5.1521     26.600    28.8043    38.1940 0.0000e+00
     26.915  44.633655     0.6263    13.3183     5.1519     26.700    28.8044    38.1941 0.0000e+00
     27.016  44.633587     0.6020    13.3182     5.1507     26.800    28.8044    38.1941 0.0000e+00
     27.117  44.633338     0.5954    13.3179     5.1527     26.900    28.8045    38.1941 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     27.000 -9.990e-29 -9.990e-29 -9.990e-29
     27.273  44.632523     0.5991    13.3171     5.1484     27.100    28.8047    38.1941 0.0000e+00
     27.419  44.631068     0.5991    13.3158     5.1466     27.200    28.8048    38.1938 0.0000e+00
     27.520  44.629431     0.6102    13.3144     5.1477     27.300    28.8049    38.1937 0.0000e+00
     27.621  44.627263     0.6304    13.3126     5.1462     27.400    28.8051    38.1934 0.0000e+00
     27.722  44.624471     0.6222    13.3103     5.1492     27.500    28.8053    38.1930 0.0000e+00
     27.823  44.621192     0.6067    13.3078     5.1515     27.600    28.8053    38.1924 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     27.700 -9.990e-29 -9.990e-29 -9.990e-29
     27.978  44.616292     0.5947    13.3041     5.1533     27.800    28.8052    38.1913 0.0000e+00
     28.125  44.613765     0.6500    13.3017     5.1509     27.900    28.8057    38.1912 0.0000e+00
     28.226  44.613840     0.5720    13.3007     5.1598     28.000    28.8067    38.1923 0.0000e+00
     28.327  44.614038     0.6388    13.2999     5.1561     28.100    28.8076    38.1932 0.0000e+00
     28.427  44.614040     0.6050    13.2992     5.1589     28.200    28.8081    38.1937 0.0000e+00
     28.528  44.613964     0.6233    13.2988     5.1565     28.300    28.8086    38.1941 0.0000e+00
     28.629  44.613900     0.5771    13.2983     5.1592     28.400    28.8090    38.1945 0.0000e+00
     28.730  44.613853     0.6275    13.2979     5.1605     28.500    28.8093    38.1948 0.0000e+00
     28.831  44.613811     0.5760    13.2976     5.1610     28.600    28.8095    38.1950 0.0000e+00
     28.932  44.613813     0.6142    13.2973     5.1557     28.700    28.8098    38.1953 0.0000e+00
     29.032  44.613888     0.6339    13.2970     5.1539     28.800    28.8101    38.1956 0.0000e+00
     29.133  44.614046     0.5936    13.2968     5.1487     28.900    28.8104    38.1960 0.0000e+00
     29.234  44.614367     0.5965    13.2965     5.1478     29.000    28.8109    38.1965 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.100 -9.990e-29 -9.990e-29 -9.990e-29
     29.388  44.615488     0.5671    13.2965     5.1356     29.200    28.8117    38.1975 0.0000e+00
     29.536  44.617977     0.6160    13.2975     5.1225     29.300    28.8125    38.1988 0.0000e+00
     29.637  44.620878     0.5962    13.2989     5.1225     29.400    28.8133    38.2002 0.0000e+00
     29.738  44.624558     0.5917    13.3006     5.1186     29.500    28.8143    38.2019 0.0000e+00
