       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     23.870  44.361840     1.0948    13.1671     5.3410     23.679    28.7523    38.0862 0.0000e+00
     23.999  44.361919     1.0970    13.1671     5.3460     23.807    28.7523    38.0862 0.0000e+00
     24.127  44.362133     1.1302    13.1672     5.3454     23.934    28.7523    38.0863 0.0000e+00
     24.252  44.362375     1.1357    13.1674     5.3495     24.058    28.7523    38.0863 0.0000e+00
     24.375  44.362561     1.0925    13.1675     5.3442     24.180    28.7523    38.0863 0.0000e+00
     24.497  44.362705     1.1434    13.1676     5.3435     24.301    28.7522    38.0863 0.0000e+00
     24.619  44.362792     1.1102    13.1676     5.3395     24.422    28.7522    38.0863 0.0000e+00
     24.741  44.362834     1.1069    13.1676     5.3370     24.543    28.7522    38.0863 0.0000e+00
     24.862  44.362846     1.1191    13.1676     5.3336     24.663    28.7522    38.0862 0.0000e+00
     24.981  44.362849     1.1290    13.1676     5.3368     24.781    28.7522    38.0862 0.0000e+00
     25.098  44.362862     1.1202    13.1676     5.3444     24.897    28.7521    38.0861 0.0000e+00
     25.212  44.362847     1.1125    13.1676     5.3430     25.010    28.7521    38.0861 0.0000e+00
     25.325  44.362759     1.1235    13.1675     5.3459     25.123    28.7521    38.0860 0.0000e+00
     25.437  44.362621     1.1102    13.1674     5.3476     25.234    28.7520    38.0860 0.0000e+00
     25.550  44.362442     1.1191    13.1672     5.3502     25.346    28.7521    38.0859 0.0000e+00
     25.667  44.362188     1.1025    13.1669     5.3476     25.462    28.7521    38.0859 0.0000e+00
     25.789  44.361910     1.0936    13.1665     5.3486     25.583    28.7523    38.0860 0.0000e+00
     25.915  44.361663     1.0837    13.1661     5.3533     25.708    28.7525    38.0861 0.0000e+00
     26.046  44.361379     1.1357    13.1657     5.3500     25.838    28.7526    38.0862 0.0000e+00
     26.180  44.360975     1.1268    13.1651     5.3535     25.971    28.7528    38.0863 0.0000e+00
     26.318  44.360436     1.0627    13.1644     5.3470     26.108    28.7531    38.0865 0.0000e+00
     26.460  44.359902     1.1058    13.1639     5.3507     26.248    28.7531    38.0864 0.0000e+00
     26.605  44.359602     1.0848    13.1636     5.3488     26.392    28.7532    38.0863 0.0000e+00
     26.753  44.359678     1.0848    13.1636     5.3463     26.539    28.7532    38.0863 0.0000e+00
     26.901  44.360006     1.1368    13.1637     5.3460     26.686    28.7533    38.0865 0.0000e+00
     27.047  44.360229     1.1246    13.1637     5.3487     26.831    28.7534    38.0866 0.0000e+00
     27.186  44.360028     1.1290    13.1634     5.3456     26.969    28.7535    38.0867 0.0000e+00
     27.317  44.359355     1.1390    13.1628     5.3408     27.098    28.7535    38.0866 0.0000e+00
     27.437  44.358408     1.1180    13.1619     5.3383     27.217    28.7537    38.0865 0.0000e+00
     27.547  44.357420     1.1169    13.1610     5.3319     27.327    28.7538    38.0864 0.0000e+00
     27.652  44.356482     1.1689    13.1600     5.3327     27.431    28.7541    38.0865 0.0000e+00
     27.754  44.355632     1.0903    13.1590     5.3296     27.532    28.7544    38.0866 0.0000e+00
     27.861  44.354918     1.0582    13.1581     5.3267     27.638    28.7547    38.0868 0.0000e+00
     27.975  44.354248     1.1224    13.1572     5.3252     27.751    28.7550    38.0870 0.0000e+00
     28.100  44.353479     1.1434    13.1563     5.3225     27.875    28.7553    38.0871 0.0000e+00
     28.235  44.352655     1.0527    13.1553     5.3223     28.009    28.7556    38.0872 0.0000e+00
     28.375  44.351912     1.0815    13.1544     5.3247     28.148    28.7559    38.0874 0.0000e+00
     28.515  44.351419     1.0627    13.1538     5.3276     28.287    28.7561    38.0874 0.0000e+00
     28.649  44.351257     1.0571    13.1534     5.3277     28.420    28.7563    38.0876 0.0000e+00
     28.773  44.351387     1.0693    13.1533     5.3292     28.543    28.7565    38.0878 0.0000e+00
     28.884  44.351713     1.0793    13.1535     5.3291     28.653    28.7565    38.0878 0.0000e+00
     28.983  44.352069     1.0881    13.1537     5.3372     28.751    28.7565    38.0879 0.0000e+00
     29.071  44.352354     1.0859    13.1539     5.3362     28.838    28.7565    38.0880 0.0000e+00
     29.153  44.352581     1.0704    13.1541     5.3391     28.920    28.7565    38.0880 0.0000e+00
     29.236  44.352818     1.0737    13.1543     5.3382     29.002    28.7564    38.0879 0.0000e+00
     29.324  44.353011     1.0239    13.1544     5.3338     29.089    28.7565    38.0880 0.0000e+00
     29.421  44.352974     1.0405    13.1543     5.3332     29.185    28.7565    38.0880 0.0000e+00
     29.531  44.352687     1.0450    13.1540     5.3282     29.295    28.7565    38.0880 0.0000e+00
     29.652  44.352186     1.0339    13.1533     5.3262     29.415    28.7568    38.0882 0.0000e+00
     29.782  44.351364     1.0649    13.1523     5.3247     29.544    28.7571    38.0883 0.0000e+00
     29.918  44.350249     1.0428    13.1510     5.3237     29.678    28.7576    38.0885 0.0000e+00
     30.056  44.348930     1.0074    13.1495     5.3220     29.815    28.7580    38.0887 0.0000e+00
     30.193  44.347407     1.1866    13.1479     5.3219     29.951    28.7584    38.0887 0.0000e+00
     30.327  44.345943     1.0571    13.1464     5.3200     30.084    28.7587    38.0888 0.0000e+00
     30.458  44.344891     1.0726    13.1452     5.3199     30.214    28.7591    38.0889 0.0000e+00
     30.585  44.344271     1.0339    13.1443     5.3214     30.340    28.7595    38.0892 0.0000e+00
     30.709  44.343940     1.0549    13.1437     5.3147     30.463    28.7598    38.0894 0.0000e+00
     30.831  44.343790     1.0527    13.1433     5.3107     30.584    28.7600    38.0896 0.0000e+00
     30.951  44.343720     1.0273    13.1430     5.3030     30.703    28.7602    38.0898 0.0000e+00
     31.069  44.343678     1.0616    13.1429     5.3022     30.820    28.7603    38.0898 0.0000e+00
     31.183  44.343678     1.0516    13.1428     5.2957     30.933    28.7603    38.0898 0.0000e+00
     31.292  44.343719     1.0638    13.1428     5.2953     31.041    28.7603    38.0898 0.0000e+00
     31.394  44.343808     1.0239    13.1428     5.2969     31.143    28.7604    38.0898 0.0000e+00
     31.488  44.344015     1.0262    13.1430     5.3025     31.236    28.7603    38.0898 0.0000e+00
     31.573  44.344283     1.0383    13.1432     5.3083     31.320    28.7603    38.0898 0.0000e+00
     31.652  44.344543     1.0162    13.1434     5.3183     31.398    28.7602    38.0898 0.0000e+00
     31.726  44.344774     1.3536    13.1436     5.3298     31.472    28.7602    38.0898 0.0000e+00
     31.801  44.345011     1.0383    13.1438     5.3302     31.546    28.7601    38.0898 0.0000e+00
     31.880  44.345288     1.0051    13.1441     5.3339     31.625    28.7600    38.0897 0.0000e+00
     31.966  44.345546     1.0262    13.1444     5.3334     31.710    28.7599    38.0896 0.0000e+00
     32.062  44.345750     1.0129    13.1446     5.3296     31.805    28.7598    38.0896 0.0000e+00
     32.169  44.345921     0.9930    13.1447     5.3193     31.911    28.7598    38.0896 0.0000e+00
     32.285  44.346039     0.9830    13.1447     5.3212     32.026    28.7599    38.0897 0.0000e+00
     32.408  44.346053     0.9731    13.1446     5.3144     32.148    28.7599    38.0897 0.0000e+00
     32.534  44.345894     0.9620    13.1444     5.3146     32.273    28.7600    38.0897 0.0000e+00
     32.662  44.345568     1.0173    13.1440     5.3193     32.400    28.7601    38.0897 0.0000e+00
     32.786  44.345220     1.0029    13.1436     5.3190     32.523    28.7602    38.0898 0.0000e+00
     32.905  44.345030     0.9708    13.1434     5.3206     32.641    28.7602    38.0897 0.0000e+00
     33.018  44.344984     0.9841    13.1432     5.3227     32.753    28.7603    38.0898 0.0000e+00
     33.125  44.344888     1.0062    13.1429     5.3207     32.860    28.7605    38.0900 0.0000e+00
     33.229  44.344700     0.9897    13.1426     5.3188     32.963    28.7606    38.0901 0.0000e+00
     33.333  44.344439     1.0007    13.1422     5.3216     33.066    28.7608    38.0902 0.0000e+00
     33.440  44.344002     1.0339    13.1416     5.3168     33.172    28.7610    38.0903 0.0000e+00
     33.551  44.343424     1.0062    13.1410     5.3156     33.282    28.7612    38.0903 0.0000e+00
     33.667  44.342925     1.0051    13.1404     5.3190     33.397    28.7613    38.0904 0.0000e+00
     33.784  44.342621     1.0151    13.1400     5.3159     33.513    28.7615    38.0904 0.0000e+00
     33.900  44.342495     1.0051    13.1398     5.3200     33.628    28.7615    38.0904 0.0000e+00
     34.013  44.342485     1.0306    13.1396     5.3199     33.740    28.7617    38.0906 0.0000e+00
     34.120  44.342529     1.0228    13.1395     5.3208     33.846    28.7618    38.0907 0.0000e+00
     34.223  44.342594     1.0505    13.1395     5.3215     33.949    28.7618    38.0907 0.0000e+00
     34.324  44.342630     1.0129    13.1394     5.3256     34.049    28.7619    38.0908 0.0000e+00
     34.425  44.342649     1.0062    13.1394     5.3203     34.149    28.7619    38.0908 0.0000e+00
     34.529  44.342737     1.0383    13.1395     5.3207     34.252    28.7618    38.0907 0.0000e+00
     34.638  44.342928     1.0085    13.1396     5.3190     34.360    28.7618    38.0907 0.0000e+00
     34.753  44.343192     0.9863    13.1398     5.3139     34.474    28.7618    38.0907 0.0000e+00
     34.874  44.343472     0.9908    13.1400     5.3143     34.594    28.7617    38.0907 0.0000e+00
     35.001  44.343695     0.9753    13.1401     5.3102     34.720    28.7618    38.0908 0.0000e+00
     35.134  44.343812     0.9675    13.1402     5.3107     34.852    28.7617    38.0907 0.0000e+00
     35.273  44.343860     0.9554    13.1402     5.3121     34.990    28.7617    38.0907 0.0000e+00
     35.417  44.343930     0.9598    13.1402     5.3137     35.133    28.7617    38.0907 0.0000e+00
     35.563  44.344001     0.9908    13.1402     5.3173     35.278    28.7617    38.0907 0.0000e+00
     35.710  44.344032     1.0018    13.1401     5.3199     35.424    28.7618    38.0908 0.0000e+00
     35.853  44.344034     0.9742    13.1400     5.3190     35.565    28.7618    38.0908 0.0000e+00
     35.990  44.343966     0.9841    13.1398     5.3179     35.701    28.7619    38.0909 0.0000e+00
     36.119  44.343815     0.9852    13.1396     5.3153     35.829    28.7620    38.0909 0.0000e+00
     36.241  44.343690     0.9731    13.1394     5.3130     35.950    28.7621    38.0909 0.0000e+00
     36.355  44.343694     1.0007    13.1393     5.3132     36.063    28.7621    38.0910 0.0000e+00
     36.464  44.343788     1.7209    13.1393     5.3137     36.171    28.7622    38.0910 0.0000e+00
     36.570  44.343894     1.0129    13.1393     5.3153     36.277    28.7622    38.0911 0.0000e+00
     36.675  44.343966     1.0328    13.1393     5.3180     36.381    28.7622    38.0911 0.0000e+00
     36.781  44.343980     0.9731    13.1393     5.3200     36.486    28.7622    38.0911 0.0000e+00
     36.891  44.343949     1.0173    13.1392     5.3254     36.595    28.7622    38.0911 0.0000e+00
     37.008  44.343908     0.9819    13.1391     5.3257     36.711    28.7623    38.0911 0.0000e+00
     37.135  44.343851     0.9841    13.1390     5.3256     36.837    28.7623    38.0911 0.0000e+00
     37.275  44.343759     0.9399    13.1388     5.3222     36.976    28.7624    38.0911 0.0000e+00
     37.428  44.343665     0.9476    13.1386     5.3228     37.128    28.7624    38.0912 0.0000e+00
     37.594  44.343582     0.9177    13.1384     5.3207     37.292    28.7625    38.0912 0.0000e+00
     37.769  44.343470     0.9454    13.1382     5.3151     37.466    28.7626    38.0912 0.0000e+00
     37.949  44.343322     0.9720    13.1380     5.3198     37.644    28.7626    38.0912 0.0000e+00
     38.128  44.343150     0.9753    13.1376     5.3163     37.822    28.7628    38.0913 0.0000e+00
     38.302  44.342855     0.9819    13.1371     5.3183     37.995    28.7630    38.0915 0.0000e+00
     38.469  44.342263     0.9952    13.1364     5.3226     38.160    28.7632    38.0915 0.0000e+00
     38.628  44.341337     0.9930    13.1353     5.3227     38.318    28.7636    38.0917 0.0000e+00
     38.781  44.340102     0.9576    13.1339     5.3162     38.470    28.7640    38.0918 0.0000e+00
     38.929  44.338512     0.9576    13.1322     5.3151     38.616    28.7644    38.0919 0.0000e+00
     39.073  44.336727     0.9708    13.1303     5.3146     38.759    28.7649    38.0921 0.0000e+00
     39.212  44.335117     0.9465    13.1286     5.3110     38.897    28.7654    38.0922 0.0000e+00
     39.343  44.333901     0.9509    13.1272     5.3128     39.027    28.7658    38.0923 0.0000e+00
     39.466  44.333215     0.9620    13.1264     5.3080     39.149    28.7660    38.0924 0.0000e+00
     39.577  44.333198     0.9985    13.1263     5.3105     39.259    28.7661    38.0925 0.0000e+00
     39.677  44.333676     0.9930    13.1266     5.3118     39.358    28.7661    38.0926 0.0000e+00
     39.768  44.334187     0.9543    13.1269     5.3188     39.449    28.7662    38.0927 0.0000e+00
     39.853  44.334486     0.9808    13.1272     5.3174     39.533    28.7661    38.0927 0.0000e+00
     39.940  44.334643     0.9200    13.1274     5.3132     39.619    28.7659    38.0926 0.0000e+00
     40.035  44.334820     0.9034    13.1277     5.3127     39.713    28.7658    38.0924 0.0000e+00
     40.142  44.335090     0.9531    13.1280     5.3078     39.820    28.7656    38.0923 0.0000e+00
     40.263  44.335357     0.9343    13.1282     5.3144     39.940    28.7656    38.0923 0.0000e+00
     40.398  44.335430     0.9078    13.1282     5.3095     40.074    28.7656    38.0923 0.0000e+00
     40.544  44.335138     0.8912    13.1276     5.3107     40.218    28.7659    38.0926 0.0000e+00
     40.698  44.334303     0.9133    13.1264     5.3007     40.371    28.7664    38.0929 0.0000e+00
     40.857  44.332819     0.8923    13.1246     5.2992     40.529    28.7671    38.0932 0.0000e+00
     41.022  44.330886     0.9310    13.1224     5.2963     40.692    28.7677    38.0935 0.0000e+00
     41.190  44.328886     0.9222    13.1201     5.2906     40.859    28.7685    38.0938 0.0000e+00
     41.362  44.327185     0.8923    13.1180     5.2956     41.030    28.7692    38.0942 0.0000e+00
     41.536  44.326004     0.9144    13.1163     5.2890     41.202    28.7699    38.0947 0.0000e+00
     41.709  44.325310     0.9222    13.1150     5.2884     41.374    28.7707    38.0953 0.0000e+00
     41.878  44.324931     0.8934    13.1139     5.2955     41.542    28.7714    38.0959 0.0000e+00
     42.040  44.324742     0.9266    13.1131     5.2786     41.702    28.7720    38.0965 0.0000e+00
     42.193  44.324694     0.9100    13.1125     5.2846     41.854    28.7725    38.0970 0.0000e+00
     42.336  44.324780     0.9067    13.1122     5.2782     41.996    28.7728    38.0973 0.0000e+00
     42.467  44.324922     0.9000    13.1120     5.2752     42.126    28.7731    38.0976 0.0000e+00
     42.590  44.325045     0.9133    13.1119     5.2804     42.248    28.7732    38.0977 0.0000e+00
     42.707  44.325124     0.9166    13.1118     5.2848     42.364    28.7734    38.0978 0.0000e+00
     42.823  44.325147     0.8956    13.1117     5.2952     42.479    28.7734    38.0979 0.0000e+00
     42.940  44.325136     0.9863    13.1116     5.2925     42.595    28.7735    38.0979 0.0000e+00
     43.059  44.325147     0.8945    13.1115     5.3066     42.713    28.7736    38.0980 0.0000e+00
     43.181  44.325167     0.9067    13.1115     5.3118     42.834    28.7735    38.0980 0.0000e+00
     43.304  44.325182     0.8624    13.1115     5.3123     42.956    28.7735    38.0979 0.0000e+00
     43.430  44.325223     0.8359    13.1115     5.3178     43.081    28.7735    38.0979 0.0000e+00
     43.557  44.325268     0.8436    13.1116     5.3114     43.207    28.7734    38.0978 0.0000e+00
     43.685  44.325274     0.8547    13.1116     5.3122     43.334    28.7733    38.0977 0.0000e+00
     43.814  44.325288     0.8591    13.1117     5.3123     43.462    28.7732    38.0976 0.0000e+00
     43.946  44.325351     0.8503    13.1117     5.3157     43.593    28.7732    38.0976 0.0000e+00
     44.078  44.325450     0.8558    13.1118     5.3064     43.724    28.7731    38.0975 0.0000e+00
     44.211  44.325548     0.8281    13.1118     5.2895     43.856    28.7732    38.0976 0.0000e+00
     44.342  44.325666     0.8558    13.1119     5.3015     43.985    28.7731    38.0975 0.0000e+00
     44.472  44.325787     0.8735    13.1119     5.2908     44.114    28.7732    38.0976 0.0000e+00
     44.598  44.325874     0.8481    13.1119     5.2978     44.239    28.7732    38.0976 0.0000e+00
     44.722  44.325937     0.8270    13.1120     5.2868     44.362    28.7731    38.0975 0.0000e+00
     44.846  44.326011     0.8414    13.1120     5.2932     44.485    28.7731    38.0975 0.0000e+00
     44.973  44.326114     0.8580    13.1120     5.3035     44.611    28.7732    38.0975 0.0000e+00
     45.104  44.326273     0.8812    13.1121     5.2914     44.741    28.7731    38.0975 0.0000e+00
     45.244  44.326514     0.8514    13.1121     5.2915     44.880    28.7733    38.0977 0.0000e+00
     45.392  44.326783     0.8138    13.1121     5.2860     45.027    28.7734    38.0979 0.0000e+00
     45.548  44.327012     0.8591    13.1120     5.3007     45.182    28.7736    38.0982 0.0000e+00
     45.709  44.327249     0.8724    13.1120     5.2918     45.341    28.7738    38.0983 0.0000e+00
     45.874  44.327526     0.8381    13.1119     5.3053     45.505    28.7740    38.0986 0.0000e+00
     46.037  44.327821     0.8436    13.1119     5.2996     45.667    28.7742    38.0988 0.0000e+00
     46.194  44.328109     0.8503    13.1119     5.2969     45.822    28.7743    38.0990 0.0000e+00
     46.341  44.328388     0.8447    13.1119     5.3035     45.968    28.7745    38.0992 0.0000e+00
     46.475  44.328647     0.8580    13.1119     5.3088     46.101    28.7747    38.0994 0.0000e+00
     46.595  44.328875     0.8580    13.1119     5.3115     46.220    28.7748    38.0996 0.0000e+00
     46.701  44.329052     0.8646    13.1119     5.3100     46.325    28.7749    38.0997 0.0000e+00
     46.797  44.329183     0.8525    13.1119     5.2983     46.420    28.7750    38.0998 0.0000e+00
     46.886  44.329295     0.8193    13.1118     5.3103     46.509    28.7751    38.0999 0.0000e+00
     46.972  44.329402     0.8558    13.1118     5.3097     46.594    28.7752    38.1000 0.0000e+00
     47.061  44.329483     0.8469    13.1117     5.3044     46.682    28.7753    38.1001 0.0000e+00
     47.157  44.329528     0.8226    13.1117     5.2964     46.777    28.7753    38.1001 0.0000e+00
     47.262  44.329565     0.8115    13.1116     5.3043     46.882    28.7754    38.1002 0.0000e+00
     47.378  44.329668     0.8259    13.1116     5.3055     46.997    28.7754    38.1003 0.0000e+00
     47.506  44.329813     0.8259    13.1116     5.3110     47.124    28.7755    38.1004 0.0000e+00
     47.645  44.329935     0.8326    13.1116     5.3109     47.262    28.7755    38.1004 0.0000e+00
     47.795  44.330012     0.8149    13.1116     5.3097     47.410    28.7755    38.1004 0.0000e+00
     47.954  44.330061     0.8514    13.1116     5.3035     47.568    28.7755    38.1004 0.0000e+00
     48.117  44.330138     0.8082    13.1117     5.3113     47.730    28.7754    38.1003 0.0000e+00
     48.278  44.330258     0.8215    13.1118     5.2947     47.889    28.7754    38.1002 0.0000e+00
     48.429  44.330400     0.8149    13.1118     5.2847     48.039    28.7754    38.1003 0.0000e+00
     48.567  44.330526     0.8624    13.1118     5.2820     48.176    28.7755    38.1004 0.0000e+00
     48.688  44.330595     0.8193    13.1118     5.2812     48.296    28.7755    38.1004 0.0000e+00
     48.794  44.330647     0.8569    13.1119     5.2780     48.401    28.7754    38.1003 0.0000e+00
     48.888  44.330721     0.8127    13.1119     5.2814     48.494    28.7754    38.1003 0.0000e+00
     48.976  44.330816     0.8171    13.1119     5.2854     48.582    28.7755    38.1003 0.0000e+00
     49.066  44.330936     0.8248    13.1119     5.2851     48.671    28.7755    38.1004 0.0000e+00
     49.163  44.331100     0.8425    13.1120     5.2919     48.767    28.7755    38.1004 0.0000e+00
     49.269  44.331348     0.8337    13.1120     5.2958     48.872    28.7757    38.1006 0.0000e+00
     49.385  44.331806     0.8270    13.1121     5.2986     48.987    28.7759    38.1009 0.0000e+00
     49.511  44.332532     0.8005    13.1122     5.3026     49.112    28.7763    38.1015 0.0000e+00
     49.641  44.333472     0.8348    13.1123     5.3002     49.241    28.7768    38.1022 0.0000e+00
     49.775  44.334560     0.8425    13.1126     5.2979     49.374    28.7773    38.1029 0.0000e+00
     49.908  44.335648     0.8635    13.1128     5.2992     49.506    28.7779    38.1037 0.0000e+00
     50.040  44.336580     0.8414    13.1130     5.2947     49.637    28.7783    38.1043 0.0000e+00
     50.170  44.337346     0.8149    13.1132     5.2958     49.766    28.7787    38.1048 0.0000e+00
     50.299  44.338091     0.8978    13.1134     5.2873     49.894    28.7790    38.1052 0.0000e+00
     50.427  44.338884     0.8104    13.1137     5.2854     50.021    28.7792    38.1056 0.0000e+00
     50.555  44.339661     0.8149    13.1139     5.2806     50.148    28.7796    38.1061 0.0000e+00
     50.681  44.340394     0.8547    13.1142     5.2800     50.273    28.7798    38.1065 0.0000e+00
     50.806  44.341042     0.8381    13.1144     5.2798     50.397    28.7800    38.1068 0.0000e+00
     50.926  44.341559     0.8292    13.1146     5.2788     50.516    28.7802    38.1071 0.0000e+00
     51.043  44.341961     0.8171    13.1147     5.2841     50.632    28.7804    38.1073 0.0000e+00
     51.156  44.342366     0.8049    13.1149     5.2784     50.744    28.7804    38.1075 0.0000e+00
     51.266  44.342809     0.8292    13.1150     5.2854     50.853    28.7806    38.1077 0.0000e+00
     51.373  44.343209     0.8138    13.1151     5.2862     50.959    28.7808    38.1080 0.0000e+00
     51.478  44.343511     0.8104    13.1152     5.2842     51.063    28.7809    38.1081 0.0000e+00
     51.579  44.343739     0.7861    13.1153     5.2857     51.163    28.7809    38.1082 0.0000e+00
     51.673  44.343889     0.7983    13.1153     5.2841     51.257    28.7810    38.1083 0.0000e+00
     51.756  44.343965     0.7938    13.1153     5.2854     51.339    28.7810    38.1083 0.0000e+00
     51.829  44.344006     0.7828    13.1153     5.2882     51.411    28.7810    38.1083 -9.990e-29
     51.889  44.344043     0.8138    13.1154     5.2867     51.471    28.7809    38.1082 -9.990e-29
     51.940  44.344079     0.7618    13.1154     5.2890     51.521    28.7810    38.1083 -9.990e-29
     51.985  44.344128     0.7817    13.1154     5.2934     51.566    28.7810    38.1083 -9.990e-29
     52.029  44.344185     0.7684    13.1154     5.2953     51.610    28.7810    38.1083 -9.990e-29
     52.079  44.344246     0.7850    13.1154     5.2954     51.659    28.7810    38.1083 -9.990e-29
     52.137  44.344328     0.7607    13.1154     5.2936     51.717    28.7811    38.1084 -9.990e-29
     52.202  44.344435     0.7839    13.1154     5.2893     51.781    28.7811    38.1085 0.0000e+00
     52.273  44.344544     0.7795    13.1155     5.2902     51.852    28.7811    38.1084 0.0000e+00
     52.341  44.344620     0.7894    13.1155     5.2924     51.919    28.7811    38.1085 -9.990e-29
     52.400  44.344643     0.7219    13.1155     5.2875     51.978    28.7811    38.1085 -9.990e-29
     52.444  44.344610     0.7784    13.1155     5.2890     52.021    28.7811    38.1084 -9.990e-29
     52.469  44.344574     0.7828    13.1155     5.2888     52.046    28.7811    38.1084 -9.990e-29
     52.477  44.344578     0.7629    13.1156     5.2898     52.054    28.7810    38.1083 -9.990e-29
     52.470  44.344594     0.7761    13.1156     5.2910     52.047    28.7810    38.1083 -9.990e-29
     52.454  44.344615     0.7839    13.1156     5.2912     52.031    28.7810    38.1083 -9.990e-29
     52.436  44.344639     0.7784    13.1156     5.2882     52.013    28.7810    38.1084 -9.990e-29
     52.422  44.344670     0.7795    13.1156     5.2937     51.999    28.7810    38.1084 -9.990e-29
     52.413  44.344721     0.7529    13.1156     5.2952     51.991    28.7811    38.1085 -9.990e-29
     52.409  44.344814     0.7651    13.1157     5.2949     51.987    28.7811    38.1084 -9.990e-29
     52.407  44.344941     0.7872    13.1157     5.3006     51.985    28.7812    38.1086 -9.990e-29
     52.405  44.345064     0.7972    13.1158     5.2997     51.983    28.7811    38.1086 -9.990e-29
     52.399  44.345122     0.7839    13.1158     5.2990     51.977    28.7812    38.1086 -9.990e-29
     52.388  44.345130     0.7452    13.1157     5.2974     51.966    28.7813    38.1088 -9.990e-29
     52.373  44.345136     0.8923    13.1157     5.2934     51.951    28.7813    38.1088 -9.990e-29
     52.357  44.345168     0.7872    13.1158     5.2886     51.935    28.7812    38.1087 -9.990e-29
     52.343  44.345224     0.7728    13.1158     5.2831     51.921    28.7813    38.1088 -9.990e-29
     52.334  44.345324     0.7839    13.1158     5.2829     51.912    28.7814    38.1089 -9.990e-29
     52.333  44.345449     0.7828    13.1158     5.2799     51.911    28.7815    38.1090 -9.990e-29
     52.338  44.345550     0.7640    13.1158     5.2838     51.916    28.7815    38.1091 -9.990e-29
     52.348  44.345628     0.7750    13.1158     5.2879     51.926    28.7816    38.1092 -9.990e-29
     52.359  44.345693     0.7629    13.1159     5.2911     51.937    28.7815    38.1091 -9.990e-29
     52.368  44.345729     0.7927    13.1159     5.2892     51.946    28.7816    38.1091 -9.990e-29
     52.373  44.345754     0.7618    13.1159     5.2894     51.951    28.7816    38.1092 -9.990e-29
     52.374  44.345743     0.8193    13.1159     5.2861     51.952    28.7816    38.1092 -9.990e-29
     52.373  44.345691     0.7772    13.1159     5.2861     51.951    28.7815    38.1091 -9.990e-29
     52.371  44.345654     0.7861    13.1159     5.2847     51.949    28.7815    38.1091 -9.990e-29
     52.370  44.345664     0.7839    13.1159     5.2813     51.948    28.7815    38.1091 -9.990e-29
     52.371  44.345686     0.7927    13.1159     5.2838     51.949    28.7815    38.1091 -9.990e-29
     52.373  44.345685     0.7573    13.1159     5.2861     51.951    28.7815    38.1091 -9.990e-29
     52.376  44.345672     0.7651    13.1159     5.2872     51.954    28.7815    38.1091 -9.990e-29
     52.379  44.345661     0.7938    13.1159     5.2924     51.957    28.7815    38.1091 -9.990e-29
     52.382  44.345610     0.7551    13.1158     5.2952     51.960    28.7816    38.1091 -9.990e-29
     52.385  44.345483     0.7828    13.1158     5.2960     51.963    28.7815    38.1090 -9.990e-29
     52.392  44.345300     0.7297    13.1157     5.2954     51.970    28.7814    38.1089 -9.990e-29
     52.404  44.345093     0.8458    13.1156     5.3006     51.982    28.7814    38.1088 -9.990e-29
     52.423  44.344885     0.7972    13.1156     5.3001     52.000    28.7812    38.1086 -9.990e-29
     52.452  44.344728     0.7607    13.1155     5.3035     52.029    28.7812    38.1085 -9.990e-29
     52.492  44.344671     0.9056    13.1155     5.3047     52.069    28.7811    38.1085 -9.990e-29
     52.541  44.344716     0.7761    13.1155     5.3021     52.117    28.7811    38.1085 -9.990e-29
     52.598  44.344840     0.7784    13.1155     5.2960     52.174    28.7812    38.1086 -9.990e-29
     52.659  44.345025     0.7441    13.1156     5.2952     52.235    28.7812    38.1086 -9.990e-29
     52.720  44.345224     0.7319    13.1156     5.2927     52.295    28.7814    38.1088 -9.990e-29
     52.779  44.345383     0.7839    13.1156     5.2856     52.354    28.7815    38.1089 -9.990e-29
     52.835  44.345514     0.8071    13.1156     5.2903     52.409    28.7815    38.1090 -9.990e-29
     52.887  44.345620     0.7750    13.1156     5.2858     52.461    28.7816    38.1091 -9.990e-29
     52.937  44.345688     0.7341    13.1156     5.2898     52.510    28.7816    38.1091 -9.990e-29
     52.987  44.345764     0.7529    13.1157     5.2942     52.560    28.7816    38.1091 -9.990e-29
     53.040  44.345870     0.7861    13.1157     5.2944     52.612    28.7816    38.1092 -9.990e-29
     53.099  44.346035     0.7595    13.1158     5.2941     52.671    28.7816    38.1092 -9.990e-29
     53.163  44.346308     0.7651    13.1159     5.2958     52.734    28.7817    38.1093 0.0000e+00
     53.233  44.346789     0.7507    13.1161     5.2942     52.804    28.7819    38.1096 0.0000e+00
     53.307  44.347544     0.8082    13.1164     5.2953     52.877    28.7821    38.1100 0.0000e+00
     53.383  44.348448     0.7607    13.1168     5.2967     52.953    28.7824    38.1104 0.0000e+00
     53.460  44.349262     0.7651    13.1171     5.2932     53.029    28.7827    38.1108 0.0000e+00
     53.538  44.349871     0.7817    13.1173     5.2882     53.106    28.7829    38.1112 0.0000e+00
     53.619  44.350325     0.7817    13.1176     5.2845     53.187    28.7829    38.1113 0.0000e+00
     53.702  44.350666     0.7518    13.1177     5.2851     53.269    28.7830    38.1115 0.0000e+00
     53.787  44.350980     0.7772    13.1179     5.2828     53.353    28.7830    38.1115 0.0000e+00
     53.870  44.351301     0.7795    13.1180     5.2831     53.436    28.7832    38.1117 0.0000e+00
